,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
320,199.405590457,1.00019940599,1.1995,0.3429,1.04547543761e+41,0.000172944675122
321,199.540963417,1.00019954136,1.1995,0.3429,1.04586267182e+41,0.000173008697071
322,199.676336378,1.00019967674,1.1995,0.3429,1.04624990604e+41,0.000173072718993
323,199.811709338,1.00019981211,1.1995,0.3429,1.04663714025e+41,0.00017313674089
324,199.947082299,1.00019994748,1.1995,0.3429,1.04702437447e+41,0.00017320076276
325,200.08245526,1.00020008285,1.1995,0.3429,1.04741160868e+41,0.000173264784605
326,200.21782822,1.00020021822,1.1995,0.3429,1.0477988429e+41,0.000173328806423
327,200.353201181,1.00020035359,1.1994,0.32609,1.04818607711e+41,0.000173392828216
328,200.478745421,1.00020047914,1.1994,0.32609,1.04853629244e+41,0.000173450728809
329,200.604289661,1.00020060468,1.1994,0.32609,1.04888650777e+41,0.00017350862938
330,200.729833901,1.00020073023,1.1994,0.32609,1.0492367231e+41,0.000173566529929
331,200.855378141,1.00020085578,1.1994,0.32609,1.04958693843e+41,0.000173624430457
332,200.980922381,1.00020098132,1.1994,0.32609,1.04993715376e+41,0.000173682330963
333,201.106466621,1.00020110687,1.1994,0.32609,1.05028736909e+41,0.000173740231447
334,201.232010861,1.00020123241,1.1994,0.32609,1.05063758442e+41,0.000173798131909
335,201.357555101,1.00020135796,1.1994,0.32609,1.05098779975e+41,0.00017385603235
336,201.483099341,1.0002014835,1.1994,0.31012,1.05133801508e+41,0.000173913932769
337,201.599534793,1.00020159993,1.1994,0.31012,1.05165475053e+41,0.000173966297251
338,201.715970245,1.00020171637,1.1994,0.31012,1.05197148598e+41,0.000174018661715
339,201.832405697,1.0002018328,1.1994,0.31012,1.05228822143e+41,0.000174071026161
340,201.948841149,1.00020194923,1.1994,0.31012,1.05260495688e+41,0.000174123390589
341,202.065276602,1.00020206566,1.1994,0.31012,1.05292169232e+41,0.000174175754999
342,202.181712054,1.0002021821,1.1994,0.31012,1.05323842777e+41,0.00017422811939
343,202.298147506,1.00020229853,1.1994,0.31012,1.05355516322e+41,0.000174280483762
344,202.414582958,1.00020241496,1.1994,0.31012,1.05387189867e+41,0.000174332848117
345,202.53101841,1.00020253139,1.1994,0.31012,1.05418863412e+41,0.000174385212453
346,202.647453862,1.00020264782,1.1994,0.29492,1.05450536957e+41,0.000174437576771
347,202.755434754,1.0002027558,1.1994,0.29492,1.0547918258e+41,0.000174484934458
348,202.863415645,1.00020286379,1.1994,0.29492,1.05507828203e+41,0.000174532292129
349,202.971396537,1.00020297177,1.1994,0.29492,1.05536473826e+41,0.000174579649785
350,203.079377428,1.00020307975,1.1994,0.29492,1.05565119449e+41,0.000174627007426
351,203.18735832,1.00020318773,1.1994,0.29492,1.05593765072e+41,0.000174674365052
352,203.295339211,1.00020329571,1.1994,0.29492,1.05622410695e+41,0.000174721722662
353,203.403320103,1.00020340369,1.1994,0.29492,1.05651056318e+41,0.000174769080256
354,203.511300994,1.00020351167,1.1994,0.29492,1.05679701941e+41,0.000174816437836
355,203.619281886,1.00020361965,1.1994,0.28047,1.05708347565e+41,0.0001748637954
356,203.719424792,1.00020371979,1.1994,0.28047,1.05734254733e+41,0.000174906625027
357,203.819567699,1.00020381993,1.1994,0.28047,1.05760161902e+41,0.000174949454641
358,203.919710606,1.00020392008,1.1994,0.28047,1.05786069071e+41,0.000174992284242
359,204.019853512,1.00020402022,1.1994,0.28047,1.05811976239e+41,0.000175035113831
360,204.119996419,1.00020412036,1.1994,0.28047,1.05837883408e+41,0.000175077943406
361,204.220139326,1.0002042205,1.1994,0.28047,1.05863790577e+41,0.000175120772969
362,204.320282232,1.00020432065,1.1994,0.28047,1.05889697746e+41,0.000175163602519
363,204.420425139,1.00020442079,1.1994,0.28047,1.05915604914e+41,0.000175206432056
364,204.520568046,1.00020452093,1.1994,0.28047,1.05941512083e+41,0.00017524926158
365,204.620710952,1.00020462107,1.1994,0.26673,1.05967419252e+41,0.000175292091091
366,204.713585854,1.00020471395,1.1994,0.26673,1.0599084976e+41,0.000175330825591
367,204.806460756,1.00020480682,1.1994,0.26673,1.06014280268e+41,0.00017536956008
368,204.899335658,1.0002048997,1.1994,0.26673,1.06037710776e+41,0.000175408294558
369,204.99221056,1.00020499257,1.1994,0.26673,1.06061141284e+41,0.000175447029026
370,205.085085462,1.00020508544,1.1994,0.26673,1.06084571792e+41,0.000175485763483
371,205.177960364,1.00020517832,1.1994,0.26673,1.061080023e+41,0.000175524497929
372,205.270835266,1.00020527119,1.1994,0.26673,1.06131432808e+41,0.000175563232364
373,205.363710168,1.00020536406,1.1994,0.26673,1.06154863316e+41,0.000175601966788
374,205.45658507,1.00020545694,1.1994,0.25366,1.06178293824e+41,0.000175640701202
375,205.542717868,1.00020554307,1.1994,0.25366,1.06199484438e+41,0.000175675732135
376,205.628850665,1.0002056292,1.1994,0.25366,1.06220675051e+41,0.00017571076306
377,205.714983463,1.00020571533,1.1994,0.25366,1.06241865664e+41,0.000175745793975
378,205.80111626,1.00020580146,1.1994,0.25366,1.06263056277e+41,0.000175780824881
379,205.887249058,1.0002058876,1.1994,0.25366,1.06284246891e+41,0.000175815855778
380,205.973381856,1.00020597373,1.1994,0.25366,1.06305437504e+41,0.000175850886666
381,206.059514653,1.00020605986,1.1994,0.25366,1.06326628117e+41,0.000175885917546
382,206.145647451,1.00020614599,1.1994,0.25366,1.0634781873e+41,0.000175920948416
383,206.231780248,1.00020623212,1.1994,0.25366,1.06369009344e+41,0.000175955979277
384,206.317913046,1.00020631826,1.1993,0.24123,1.06390199957e+41,0.000175991010129
385,206.397794768,1.00020639813,1.1993,0.24123,1.06409364806e+41,0.000176022691597
386,206.47767649,1.00020647801,1.1993,0.24123,1.06428529655e+41,0.000176054373058
387,206.557558212,1.00020655789,1.1993,0.24123,1.06447694504e+41,0.000176086054511
388,206.637439934,1.00020663777,1.1993,0.24123,1.06466859353e+41,0.000176117735956
389,206.717321656,1.00020671765,1.1993,0.24123,1.06486024203e+41,0.000176149417394
390,206.797203378,1.00020679753,1.1993,0.24123,1.06505189052e+41,0.000176181098825
391,206.8770851,1.00020687741,1.1993,0.24123,1.06524353901e+41,0.000176212780248
392,206.956966822,1.00020695729,1.1993,0.24123,1.0654351875e+41,0.000176244461663
393,207.036848544,1.00020703717,1.1993,0.22941,1.06562683599e+41,0.00017627614307
394,207.110931612,1.00020711126,1.1993,0.22941,1.06580016344e+41,0.000176304795334
395,207.185014681,1.00020718534,1.1993,0.22941,1.06597349089e+41,0.000176333447592
396,207.259097749,1.00020725942,1.1993,0.22941,1.06614681834e+41,0.000176362099843
397,207.333180817,1.0002073335,1.1993,0.22941,1.06632014579e+41,0.000176390752088
398,207.407263885,1.00020740758,1.1993,0.22941,1.06649347324e+41,0.000176419404326
399,207.481346953,1.00020748166,1.1993,0.22941,1.06666680069e+41,0.000176448056558
400,207.555430022,1.00020755574,1.1993,0.22941,1.06684012813e+41,0.000176476708784
401,207.62951309,1.00020762983,1.1993,0.22941,1.06701345558e+41,0.000176505361004
402,207.703596158,1.00020770391,1.1993,0.22941,1.06718678303e+41,0.000176534013216
403,207.777679226,1.00020777799,1.1993,0.21817,1.06736011048e+41,0.000176562665423
404,207.846384961,1.00020784669,1.1993,0.21817,1.06751686834e+41,0.000176588578108
405,207.915090696,1.0002079154,1.1993,0.21817,1.06767362621e+41,0.000176614490787
406,207.983796432,1.0002079841,1.1993,0.21817,1.06783038407e+41,0.000176640403461
407,208.052502167,1.00020805281,1.1993,0.21817,1.06798714194e+41,0.000176666316129
408,208.121207902,1.00020812151,1.1993,0.21817,1.0681438998e+41,0.000176692228793
409,208.189913637,1.00020819021,1.1993,0.21817,1.06830065766e+41,0.00017671814145
410,208.258619372,1.00020825892,1.1993,0.21817,1.06845741553e+41,0.000176744054103
411,208.327325107,1.00020832762,1.1993,0.21817,1.06861417339e+41,0.00017676996675
412,208.396030842,1.00020839633,1.1993,0.20748,1.06877093125e+41,0.000176795879392
413,208.459749234,1.00020846004,1.1993,0.20748,1.06891270355e+41,0.000176819314442
414,208.523467625,1.00020852376,1.1993,0.20748,1.06905447585e+41,0.000176842749487
415,208.587186016,1.00020858748,1.1993,0.20748,1.06919624815e+41,0.000176866184528
416,208.650904407,1.0002086512,1.1993,0.20748,1.06933802044e+41,0.000176889619564
417,208.714622799,1.00020871491,1.1993,0.20748,1.06947979274e+41,0.000176913054596
418,208.77834119,1.00020877863,1.1993,0.20748,1.06962156504e+41,0.000176936489623
419,208.842059581,1.00020884235,1.1993,0.20748,1.06976333734e+41,0.000176959924646
420,208.905777972,1.00020890606,1.1993,0.20748,1.06990510964e+41,0.000176983359665
421,208.969496364,1.00020896978,1.1993,0.20748,1.07004688193e+41,0.000177006794679
422,209.033214755,1.0002090335,1.1993,0.19731,1.07018865423e+41,0.000177030229688
423,209.092306129,1.00020909259,1.1993,0.19731,1.07031687355e+41,0.000177051423992
424,209.151397503,1.00020915168,1.1993,0.19731,1.07044509287e+41,0.000177072618293
425,209.210488877,1.00020921077,1.1993,0.19731,1.07057331219e+41,0.00017709381259
426,209.269580251,1.00020926987,1.1993,0.19731,1.07070153151e+41,0.000177115006882
427,209.328671625,1.00020932896,1.1993,0.19731,1.07082975082e+41,0.000177136201172
428,209.387762999,1.00020938805,1.1993,0.19731,1.07095797014e+41,0.000177157395457
429,209.446854373,1.00020944714,1.1993,0.19731,1.07108618946e+41,0.000177178589739
430,209.505945747,1.00020950624,1.1993,0.19731,1.07121440878e+41,0.000177199784017
431,209.565037121,1.00020956533,1.1993,0.19731,1.0713426281e+41,0.000177220978291
432,209.624128495,1.00020962442,1.1993,0.18764,1.07147084742e+41,0.000177242172562
433,209.678929507,1.00020967922,1.1993,0.18764,1.07158680939e+41,0.000177261340365
434,209.733730519,1.00020973403,1.1993,0.18764,1.07170277136e+41,0.000177280508164
435,209.788531531,1.00020978883,1.1993,0.18764,1.07181873334e+41,0.000177299675961
436,209.843332543,1.00020984363,1.1993,0.18764,1.07193469531e+41,0.000177318843755
437,209.898133555,1.00020989843,1.1993,0.18764,1.07205065728e+41,0.000177338011545
438,209.952934567,1.00020995324,1.1993,0.18764,1.07216661926e+41,0.000177357179333
439,210.00773558,1.00021000804,1.1993,0.18764,1.07228258123e+41,0.000177376347117
440,210.062536592,1.00021006284,1.1993,0.18764,1.0723985432e+41,0.000177395514898
441,210.117337604,1.00021011764,1.1993,0.17845,1.07251450517e+41,0.000177414682676
442,210.168162356,1.00021016847,1.1993,0.17845,1.07261938157e+41,0.00017743201774
443,210.218987109,1.00021021929,1.1993,0.17845,1.07272425797e+41,0.000177449352802
444,210.269811861,1.00021027012,1.1993,0.17845,1.07282913437e+41,0.000177466687861
445,210.320636613,1.00021032094,1.1993,0.17845,1.07293401077e+41,0.000177484022918
446,210.371461366,1.00021037177,1.1993,0.17845,1.07303888717e+41,0.000177501357972
447,210.422286118,1.00021042259,1.1993,0.17845,1.07314376356e+41,0.000177518693023
448,210.473110871,1.00021047342,1.1993,0.17845,1.07324863996e+41,0.000177536028072
449,210.523935623,1.00021052424,1.1993,0.17845,1.07335351636e+41,0.000177553363118
450,210.574760376,1.00021057507,1.1993,0.17845,1.07345839276e+41,0.000177570698162
451,210.625585128,1.00021062589,1.1992,0.16971,1.07356326916e+41,0.000177588033202
452,210.672723162,1.00021067303,1.1992,0.16971,1.07365811973e+41,0.000177603710759
453,210.719861196,1.00021072016,1.1992,0.16971,1.07375297031e+41,0.000177619388314
454,210.76699923,1.0002107673,1.1992,0.16971,1.07384782089e+41,0.000177635065866
455,210.814137264,1.00021081443,1.1992,0.16971,1.07394267146e+41,0.000177650743416
456,210.861275299,1.00021086157,1.1992,0.16971,1.07403752204e+41,0.000177666420964
457,210.908413333,1.00021090871,1.1992,0.16971,1.07413237261e+41,0.00017768209851
458,210.955551367,1.00021095584,1.1992,0.16971,1.07422722319e+41,0.000177697776053
459,211.002689401,1.00021100298,1.1992,0.16971,1.07432207376e+41,0.000177713453594
460,211.049827435,1.00021105011,1.1992,0.16139,1.07441692434e+41,0.000177729131133
461,211.093541908,1.00021109383,1.1992,0.16139,1.07450270753e+41,0.000177743309664
462,211.137256381,1.00021113754,1.1992,0.16139,1.07458849073e+41,0.000177757488192
463,211.180970854,1.00021118126,1.1992,0.16139,1.07467427392e+41,0.000177771666719
464,211.224685327,1.00021122497,1.1992,0.16139,1.07476005711e+41,0.000177785845244
465,211.268399801,1.00021126868,1.1992,0.16139,1.07484584031e+41,0.000177800023767
466,211.312114274,1.0002113124,1.1992,0.16139,1.0749316235e+41,0.000177814202288
467,211.355828747,1.00021135611,1.1992,0.16139,1.0750174067e+41,0.000177828380807
468,211.39954322,1.00021139983,1.1992,0.16139,1.07510318989e+41,0.000177842559324
469,211.443257693,1.00021144354,1.1992,0.16139,1.07518897308e+41,0.00017785673784
470,211.486972166,1.00021148725,1.1992,0.15348,1.07527475628e+41,0.000177870916353
471,211.527512564,1.0002115278,1.1992,0.15348,1.07535233891e+41,0.000177883739182
472,211.568052961,1.00021156834,1.1992,0.15348,1.07542992153e+41,0.000177896562009
473,211.608593359,1.00021160888,1.1992,0.15348,1.07550750416e+41,0.000177909384834
474,211.649133756,1.00021164942,1.1992,0.15348,1.07558508679e+41,0.000177922207658
475,211.689674153,1.00021168996,1.1992,0.15348,1.07566266942e+41,0.00017793503048
476,211.730214551,1.0002117305,1.1992,0.15348,1.07574025204e+41,0.000177947853301
477,211.770754948,1.00021177104,1.1992,0.15348,1.07581783467e+41,0.00017796067612
478,211.811295346,1.00021181158,1.1992,0.15348,1.0758954173e+41,0.000177973498938
479,211.851835743,1.00021185212,1.1992,0.14596,1.07597299993e+41,0.000177986321754
480,211.889433428,1.00021188972,1.1992,0.14596,1.07604316594e+41,0.000177997918505
481,211.927031112,1.00021192732,1.1992,0.14596,1.07611333195e+41,0.000178009515255
482,211.964628796,1.00021196492,1.1992,0.14596,1.07618349796e+41,0.000178021112003
483,212.002226481,1.00021200252,1.1992,0.14596,1.07625366397e+41,0.000178032708751
484,212.039824165,1.00021204012,1.1992,0.14596,1.07632382998e+41,0.000178044305497
485,212.07742185,1.00021207771,1.1992,0.14596,1.07639399599e+41,0.000178055902241
486,212.115019534,1.00021211531,1.1992,0.14596,1.076464162e+41,0.000178067498984
487,212.152617218,1.00021215291,1.1992,0.14596,1.07653432801e+41,0.000178079095726
488,212.190214903,1.00021219051,1.1992,0.14596,1.07660449402e+41,0.000178090692467
489,212.227812587,1.00021222811,1.1992,0.13881,1.07667466003e+41,0.000178102289207
490,212.262681744,1.00021226298,1.1992,0.13881,1.07673811843e+41,0.000178112777108
491,212.297550901,1.00021229785,1.1992,0.13881,1.07680157683e+41,0.000178123265009
492,212.332420058,1.00021233272,1.1992,0.13881,1.07686503523e+41,0.000178133752909
493,212.367289215,1.00021236758,1.1992,0.13881,1.07692849363e+41,0.000178144240807
494,212.402158372,1.00021240245,1.1992,0.13881,1.07699195203e+41,0.000178154728704
495,212.437027529,1.00021243732,1.1992,0.13881,1.07705541043e+41,0.000178165216601
496,212.471896686,1.00021247219,1.1992,0.13881,1.07711886883e+41,0.000178175704496
497,212.506765843,1.00021250706,1.1992,0.13881,1.07718232723e+41,0.00017818619239
498,212.541635,1.00021254193,1.1992,0.13201,1.07724578563e+41,0.000178196680283
499,212.573973551,1.00021257427,1.1992,0.13201,1.07730317764e+41,0.000178206165357
500,212.606312103,1.00021260661,1.1992,0.13201,1.07736056965e+41,0.000178215650431
501,212.638650654,1.00021263895,1.1992,0.13201,1.07741796167e+41,0.000178225135503
502,212.670989206,1.00021267128,1.1992,0.13201,1.07747535368e+41,0.000178234620575
503,212.703327757,1.00021270362,1.1992,0.13201,1.0775327457e+41,0.000178244105645
504,212.735666309,1.00021273596,1.1992,0.13201,1.07759013771e+41,0.000178253590715
505,212.76800486,1.0002127683,1.1992,0.13201,1.07764752973e+41,0.000178263075784
506,212.800343412,1.00021280064,1.1992,0.13201,1.07770492174e+41,0.000178272560852
507,212.832681963,1.00021283297,1.1992,0.13201,1.07776231375e+41,0.000178282045919
508,212.865020515,1.00021286531,1.1991,0.12554,1.07781970577e+41,0.000178291530985
509,212.895011682,1.0002128953,1.1991,0.12554,1.07787161132e+41,0.000178300109115
510,212.92500285,1.00021292529,1.1991,0.12554,1.07792351688e+41,0.000178308687244
511,212.954994018,1.00021295528,1.1991,0.12554,1.07797542244e+41,0.000178317265373
512,212.984985185,1.00021298528,1.1991,0.12554,1.07802732799e+41,0.0001783258435
513,213.014976353,1.00021301527,1.1991,0.12554,1.07807923355e+41,0.000178334421627
514,213.044967521,1.00021304526,1.1991,0.12554,1.0781311391e+41,0.000178342999754
515,213.074958689,1.00021307525,1.1991,0.12554,1.07818304466e+41,0.000178351577879
516,213.104949856,1.00021310524,1.1991,0.12554,1.07823495021e+41,0.000178360156004
517,213.134941024,1.00021313523,1.1991,0.12554,1.07828685577e+41,0.000178368734127
518,213.164932192,1.00021316522,1.1991,0.11939,1.07833876133e+41,0.00017837731225
519,213.192746747,1.00021319303,1.1991,0.11939,1.07838570491e+41,0.000178385070153
520,213.220561302,1.00021322085,1.1991,0.11939,1.07843264849e+41,0.000178392828054
521,213.248375857,1.00021324866,1.1991,0.11939,1.07847959208e+41,0.000178400585955
522,213.276190412,1.00021327648,1.1991,0.11939,1.07852653566e+41,0.000178408343855
523,213.304004967,1.00021330429,1.1991,0.11939,1.07857347925e+41,0.000178416101755
524,213.331819522,1.0002133321,1.1991,0.11939,1.07862042283e+41,0.000178423859654
525,213.359634078,1.00021335992,1.1991,0.11939,1.07866736641e+41,0.000178431617552
526,213.387448633,1.00021338773,1.1991,0.11939,1.07871431e+41,0.00017843937545
527,213.415263188,1.00021341555,1.1991,0.11354,1.07876125358e+41,0.000178447133347
528,213.441058662,1.00021344134,1.1991,0.11354,1.07880370954e+41,0.000178454149447
529,213.466854137,1.00021346714,1.1991,0.11354,1.0788461655e+41,0.000178461165547
530,213.492649612,1.00021349293,1.1991,0.11354,1.07888862146e+41,0.000178468181647
531,213.518445087,1.00021351873,1.1991,0.11354,1.07893107742e+41,0.000178475197745
532,213.544240561,1.00021354452,1.1991,0.11354,1.07897353338e+41,0.000178482213844
533,213.570036036,1.00021357032,1.1991,0.11354,1.07901598934e+41,0.000178489229941
534,213.595831511,1.00021359611,1.1991,0.11354,1.0790584453e+41,0.000178496246038
535,213.621626985,1.00021362191,1.1991,0.11354,1.07910090126e+41,0.000178503262135
536,213.64742246,1.0002136477,1.1991,0.11354,1.07914335722e+41,0.000178510278231
537,213.673217935,1.0002136735,1.1991,0.10798,1.07918581318e+41,0.000178517294326
538,213.697142011,1.00021369742,1.1991,0.10798,1.07922421052e+41,0.000178523639551
539,213.721066087,1.00021372134,1.1991,0.10798,1.07926260785e+41,0.000178529984776
540,213.744990163,1.00021374526,1.1991,0.10798,1.07930100519e+41,0.00017853633
541,213.768914239,1.00021376919,1.1991,0.10798,1.07933940253e+41,0.000178542675223
542,213.792838315,1.00021379311,1.1991,0.10798,1.07937779986e+41,0.000178549020447
543,213.816762391,1.00021381703,1.1991,0.10798,1.0794161972e+41,0.000178555365669
544,213.840686467,1.00021384095,1.1991,0.10798,1.07945459454e+41,0.000178561710891
545,213.864610543,1.00021386488,1.1991,0.10798,1.07949299187e+41,0.000178568056113
546,213.888534619,1.0002138888,1.1991,0.10269,1.07953138921e+41,0.000178574401334
547,213.910722326,1.00021391099,1.1991,0.10269,1.07956611591e+41,0.00017858013983
548,213.932910033,1.00021393317,1.1991,0.10269,1.07960084262e+41,0.000178585878325
549,213.95509774,1.00021395536,1.1991,0.10269,1.07963556932e+41,0.00017859161682
550,213.977285447,1.00021397754,1.1991,0.10269,1.07967029602e+41,0.000178597355314
551,213.999473153,1.00021399973,1.1991,0.10269,1.07970502273e+41,0.000178603093808
552,214.02166086,1.00021402192,1.1991,0.10269,1.07973974943e+41,0.000178608832301
553,214.043848567,1.0002140441,1.1991,0.10269,1.07977447614e+41,0.000178614570795
554,214.066036274,1.00021406629,1.1991,0.10269,1.07980920284e+41,0.000178620309287
555,214.088223981,1.00021408848,1.1991,0.10269,1.07984392954e+41,0.00017862604778
556,214.110411688,1.00021411066,1.1991,0.09765,1.07987865625e+41,0.000178631786272
557,214.130986153,1.00021413124,1.1991,0.09765,1.07991006321e+41,0.00017863697605
558,214.151560619,1.00021415181,1.1991,0.09765,1.07994147018e+41,0.000178642165827
559,214.172135084,1.00021417239,1.1991,0.09765,1.07997287715e+41,0.000178647355605
560,214.19270955,1.00021419296,1.1991,0.09765,1.08000428412e+41,0.000178652545382
561,214.213284015,1.00021421354,1.1991,0.09765,1.08003569109e+41,0.000178657735159
562,214.233858481,1.00021423412,1.1991,0.09765,1.08006709806e+41,0.000178662924935
563,214.254432946,1.00021425469,1.1991,0.09765,1.08009850503e+41,0.000178668114711
564,214.275007412,1.00021427527,1.1991,0.09765,1.080129912e+41,0.000178673304487
565,214.295581877,1.00021429584,1.199,0.09287,1.08016131897e+41,0.000178678494262
566,214.314664727,1.00021431493,1.199,0.09287,1.08018972356e+41,0.000178683187789
567,214.333747577,1.00021433401,1.199,0.09287,1.08021812815e+41,0.000178687881315
568,214.352830426,1.00021435309,1.199,0.09287,1.08024653274e+41,0.000178692574842
569,214.371913276,1.00021437217,1.199,0.09287,1.08027493733e+41,0.000178697268367
570,214.390996126,1.00021439125,1.199,0.09287,1.08030334192e+41,0.000178701961893
571,214.410078976,1.00021441034,1.199,0.09287,1.08033174651e+41,0.000178706655418
572,214.429161826,1.00021442942,1.199,0.09287,1.0803601511e+41,0.000178711348943
573,214.448244675,1.0002144485,1.199,0.09287,1.08038855568e+41,0.000178716042468
574,214.467327525,1.00021446758,1.199,0.09287,1.08041696027e+41,0.000178720735993
575,214.486410375,1.00021448667,1.199,0.08832,1.08044536486e+41,0.000178725429517
576,214.504108149,1.00021450436,1.199,0.08832,1.08047105409e+41,0.000178729674242
577,214.521805924,1.00021452206,1.199,0.08832,1.08049674332e+41,0.000178733918966
578,214.539503698,1.00021453976,1.199,0.08832,1.08052243254e+41,0.00017873816369
579,214.557201472,1.00021455745,1.199,0.08832,1.08054812177e+41,0.000178742408414
580,214.574899247,1.00021457515,1.199,0.08832,1.08057381099e+41,0.000178746653137
581,214.592597021,1.00021459285,1.199,0.08832,1.08059950022e+41,0.00017875089786
582,214.610294795,1.00021461055,1.199,0.08832,1.08062518945e+41,0.000178755142583
583,214.62799257,1.00021462824,1.199,0.08832,1.08065087867e+41,0.000178759387306
584,214.645690344,1.00021464594,1.199,0.08832,1.0806765679e+41,0.000178763632029
585,214.663388118,1.00021466364,1.199,0.08399,1.08070225712e+41,0.000178767876751
586,214.679800494,1.00021468005,1.199,0.08399,1.08072549056e+41,0.000178771715586
587,214.696212869,1.00021469646,1.199,0.08399,1.080748724e+41,0.000178775554421
588,214.712625244,1.00021471287,1.199,0.08399,1.08077195745e+41,0.000178779393256
589,214.729037619,1.00021472929,1.199,0.08399,1.08079519089e+41,0.00017878323209
590,214.745449994,1.0002147457,1.199,0.08399,1.08081842433e+41,0.000178787070924
591,214.761862369,1.00021476211,1.199,0.08399,1.08084165777e+41,0.000178790909758
592,214.778274744,1.00021477852,1.199,0.08399,1.08086489121e+41,0.000178794748592
593,214.794687119,1.00021479494,1.199,0.08399,1.08088812465e+41,0.000178798587426
594,214.811099495,1.00021481135,1.199,0.07988,1.08091135809e+41,0.000178802426259
595,214.826322035,1.00021482657,1.199,0.07988,1.08093237051e+41,0.000178805898014
596,214.841544576,1.00021484179,1.199,0.07988,1.08095338293e+41,0.000178809369769
597,214.856767117,1.00021485701,1.199,0.07988,1.08097439535e+41,0.000178812841524
598,214.871989658,1.00021487223,1.199,0.07988,1.08099540777e+41,0.000178816313279
599,214.887212199,1.00021488746,1.199,0.07988,1.08101642019e+41,0.000178819785034
600,214.90243474,1.00021490268,1.199,0.07988,1.08103743261e+41,0.000178823256788
601,214.91765728,1.0002149179,1.199,0.07988,1.08105844503e+41,0.000178826728543
602,214.932879821,1.00021493312,1.199,0.07988,1.08107945744e+41,0.000178830200297
603,214.948102362,1.00021494834,1.199,0.07988,1.08110046986e+41,0.000178833672051
604,214.963324903,1.00021496356,1.199,0.07596,1.08112148228e+41,0.000178837143805
605,214.977440768,1.00021497768,1.199,0.07596,1.081140486e+41,0.000178840283579
606,214.991556633,1.00021499179,1.199,0.07596,1.08115948972e+41,0.000178843423353
607,215.005672498,1.00021500591,1.199,0.07596,1.08117849344e+41,0.000178846563128
608,215.019788363,1.00021502003,1.199,0.07596,1.08119749716e+41,0.000178849702902
609,215.033904228,1.00021503414,1.199,0.07596,1.08121650088e+41,0.000178852842676
610,215.048020093,1.00021504826,1.199,0.07596,1.0812355046e+41,0.000178855982449
611,215.062135958,1.00021506238,1.199,0.07596,1.08125450831e+41,0.000178859122223
612,215.076251823,1.00021507649,1.199,0.07596,1.08127351203e+41,0.000178862261997
613,215.090367688,1.00021509061,1.199,0.07224,1.08129251575e+41,0.00017886540177
614,215.103459407,1.0002151037,1.199,0.07224,1.08130970279e+41,0.000178868241307
615,215.116551126,1.00021511679,1.199,0.07224,1.08132688984e+41,0.000178871080844
616,215.129642845,1.00021512988,1.199,0.07224,1.08134407688e+41,0.00017887392038
617,215.142734563,1.00021514298,1.199,0.07224,1.08136126392e+41,0.000178876759917
618,215.155826282,1.00021515607,1.199,0.07224,1.08137845096e+41,0.000178879599453
619,215.168918001,1.00021516916,1.199,0.07224,1.08139563801e+41,0.000178882438989
620,215.18200972,1.00021518225,1.199,0.07224,1.08141282505e+41,0.000178885278526
621,215.195101439,1.00021519534,1.199,0.07224,1.08143001209e+41,0.000178888118062
622,215.208193157,1.00021520844,1.199,0.07224,1.08144719913e+41,0.000178890957598
623,215.221284876,1.00021522153,1.1989,0.0687,1.08146438617e+41,0.000178893797133
624,215.233426452,1.00021523367,1.1989,0.0687,1.08147993021e+41,0.000178896365141
625,215.245568027,1.00021524581,1.1989,0.0687,1.08149547424e+41,0.000178898933148
626,215.257709603,1.00021525795,1.1989,0.0687,1.08151101827e+41,0.000178901501155
627,215.269851178,1.00021527009,1.1989,0.0687,1.08152656231e+41,0.000178904069162
628,215.281992753,1.00021528223,1.1989,0.0687,1.08154210634e+41,0.000178906637168
629,215.294134329,1.00021529438,1.1989,0.0687,1.08155765037e+41,0.000178909205175
630,215.306275904,1.00021530652,1.1989,0.0687,1.0815731944e+41,0.000178911773182
631,215.31841748,1.00021531866,1.1989,0.0687,1.08158873844e+41,0.000178914341188
632,215.330559055,1.0002153308,1.1989,0.06533,1.08160428247e+41,0.000178916909195
633,215.341818291,1.00021534206,1.1989,0.06533,1.08161834056e+41,0.000178919231635
634,215.353077527,1.00021535332,1.1989,0.06533,1.08163239865e+41,0.000178921554076
635,215.364336763,1.00021536458,1.1989,0.06533,1.08164645673e+41,0.000178923876517
636,215.375595999,1.00021537584,1.1989,0.06533,1.08166051482e+41,0.000178926198957
637,215.386855236,1.0002153871,1.1989,0.06533,1.08167457291e+41,0.000178928521397
638,215.398114472,1.00021539836,1.1989,0.06533,1.081688631e+41,0.000178930843838
639,215.409373708,1.00021540962,1.1989,0.06533,1.08170268909e+41,0.000178933166278
640,215.420632944,1.00021542088,1.1989,0.06533,1.08171674718e+41,0.000178935488718
641,215.43189218,1.00021543214,1.1989,0.06533,1.08173080526e+41,0.000178937811158
642,215.443151416,1.0002154434,1.1989,0.06213,1.08174486335e+41,0.000178940133598
643,215.453593615,1.00021545384,1.1989,0.06213,1.08175757755e+41,0.000178942233953
644,215.464035814,1.00021546429,1.1989,0.06213,1.08177029174e+41,0.000178944334308
645,215.474478013,1.00021547473,1.1989,0.06213,1.08178300594e+41,0.000178946434663
