,t,x,y,vx,vy,t [min],x [RSun],y [RSun],vx [km s-1],vy [km s-1]
1151,0.687457272202,-0.906500054519,-0.157034933781,-1.23072406306,-1.01127176137,57500.9999999,-253.477528855,-43.9104518089,-47.6923276385,-47.6923276385
1152,0.688055050738,-0.907235848065,-0.157638848096,-1.23104293182,-1.00921609398,57550.9999999,-253.683273056,-44.0793196511,-47.7046842615,-47.7046842615
1153,0.688652829274,-0.907971833883,-0.158241534222,-1.23136745582,-1.00716262795,57600.9999999,-253.889071021,-44.2478440645,-47.7172600336,-47.7172600336
1154,0.68925060781,-0.908708015338,-0.158842993473,-1.2316975778,-1.00511135221,57650.9999999,-254.09492369,-44.4160254163,-47.7300527349,-47.7300527349
1155,0.689848386346,-0.909444395758,-0.159443227153,-1.23203324104,-1.00306225564,57700.9999999,-254.300831995,-44.5838640715,-47.7430601684,-47.7430601684
1156,0.690446164883,-0.91018097844,-0.160042236564,-1.23237438944,-1.00101532709,57750.9999999,-254.506796856,-44.7513603936,-47.7562801595,-47.7562801595
1157,0.691043943419,-0.910917766646,-0.160640022996,-1.23272096746,-0.998970555418,57800.9999999,-254.712819187,-44.918514744,-47.7697105562,-47.7697105562
1158,0.691641721955,-0.911654763606,-0.161236587738,-1.23307292013,-0.996927929427,57850.9999999,-254.918899889,-45.0853274823,-47.7833492284,-47.7833492284
1159,0.692239500491,-0.912391972517,-0.161831932067,-1.23343019304,-0.994887437918,57900.9999999,-255.125039858,-45.2517989663,-47.7971940678,-47.7971940678
1160,0.692837279027,-0.913129396544,-0.162426057256,-1.23379273236,-0.99284906967,57950.9999999,-255.331239978,-45.4179295518,-47.8112429876,-47.8112429876
1161,0.693435057564,-0.913867038818,-0.163018964572,-1.23416048477,-0.990812813447,58000.9999999,-255.537501125,-45.5837195929,-47.8254939225,-47.8254939225
1162,0.6940328361,-0.914604902441,-0.163610655273,-1.23453339752,-0.988778657998,58050.9999999,-255.743824166,-45.7491694416,-47.8399448278,-47.8399448278
1163,0.694630614636,-0.915342990482,-0.164201130613,-1.23491141838,-0.986746592061,58100.9999999,-255.950209959,-45.9142794481,-47.8545936799,-47.8545936799
1164,0.695228393172,-0.916081305979,-0.164790391836,-1.23529449566,-0.984716604364,58150.9999999,-256.156659354,-46.0790499608,-47.8694384755,-47.8694384755
1165,0.695826171708,-0.91681985194,-0.165378440183,-1.23568257819,-0.982688683623,58200.9999999,-256.363173192,-46.2434813262,-47.8844772317,-47.8844772317
1166,0.696423950245,-0.917558631342,-0.165965276884,-1.23607561531,-0.980662818552,58250.9999999,-256.569752305,-46.4075738889,-47.8997079854,-47.8997079854
1167,0.697021728781,-0.918297647133,-0.166550903167,-1.23647355687,-0.978638997853,58300.9999999,-256.776397517,-46.5713279914,-47.9151287935,-47.9151287935
1168,0.697619507317,-0.919036902229,-0.167135320249,-1.23687635324,-0.97661721023,58350.9999999,-256.983109645,-46.7347439746,-47.9307377322,-47.9307377322
1169,0.698217285853,-0.919776399518,-0.167718529342,-1.23728395527,-0.974597444381,58400.9999999,-257.189889495,-46.8978221775,-47.9465328972,-47.9465328972
1170,0.698815064389,-0.920516141859,-0.168300531652,-1.23769631431,-0.972579689002,58450.9999999,-257.396737867,-47.060562937,-47.9625124031,-47.9625124031
1171,0.699412842926,-0.921256132081,-0.168881328377,-1.2381133822,-0.970563932792,58500.9999999,-257.603655552,-47.2229665883,-47.9786743834,-47.9786743834
1172,0.700010621462,-0.921996372984,-0.16946092071,-1.23853511123,-0.96855016445,58550.9999999,-257.810643333,-47.3850334646,-47.9950169902,-47.9950169902
1173,0.700608399998,-0.922736867342,-0.170039309834,-1.23896145422,-0.966538372677,58600.9999999,-258.017701986,-47.5467638972,-48.0115383941,-48.0115383941
1174,0.701206178534,-0.923477617899,-0.170616496929,-1.2393923644,-0.964528546179,58650.9999999,-258.224832278,-47.7081582156,-48.0282367836,-48.0282367836
1175,0.70180395707,-0.924218627371,-0.171192483166,-1.23982779551,-0.962520673669,58700.9999999,-258.432034968,-47.8692167475,-48.0451103654,-48.0451103654
1176,0.702401735607,-0.924959898448,-0.171767269709,-1.24026770173,-0.960514743864,58750.9999999,-258.639310808,-48.0299398184,-48.0621573638,-48.0621573638
1177,0.702999514143,-0.925701433791,-0.172340857716,-1.24071203767,-0.958510745491,58800.9999999,-258.846660543,-48.1903277522,-48.0793760207,-48.0793760207
1178,0.703597292679,-0.926443236035,-0.17291324834,-1.24116075842,-0.956508667283,58850.9999999,-259.05408491,-48.3503808708,-48.0967645953,-48.0967645953
1179,0.704195071215,-0.927185307788,-0.173484442723,-1.2416138195,-0.954508497986,58900.9999999,-259.261584637,-48.5100994942,-48.1143213638,-48.1143213638
1180,0.704792849751,-0.927927651632,-0.174054442005,-1.24207117687,-0.952510226356,58950.9999999,-259.469160447,-48.6694839407,-48.1320446195,-48.1320446195
1181,0.705390628288,-0.928670270122,-0.174623247316,-1.2425327869,-0.950513841161,59000.9999999,-259.676813055,-48.8285345264,-48.1499326723,-48.1499326723
1182,0.705988406824,-0.929413165788,-0.175190859781,-1.24299860642,-0.948519331182,59050.9999999,-259.884543166,-48.9872515658,-48.1679838487,-48.1679838487
