,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
309,121.421739454,1.00012142182,1.1997,0.26039,5.42928664063e+40,8.98228696714e-05
310,121.511318675,1.0001215114,1.1997,0.26039,5.43151966681e+40,8.98598010926e-05
311,121.600897895,1.00012160098,1.1997,0.26039,5.43375269298e+40,8.9896732504e-05
312,121.690477116,1.00012169056,1.1997,0.26039,5.43598571915e+40,8.99336639055e-05
313,121.780056337,1.00012178014,1.1997,0.26039,5.43821874533e+40,8.9970595297e-05
314,121.869635557,1.00012186971,1.1997,0.26039,5.4404517715e+40,9.00075266786e-05
315,121.959214778,1.00012195929,1.1997,0.26039,5.44268479767e+40,9.00444580503e-05
316,122.048793999,1.00012204887,1.1997,0.26039,5.44491782385e+40,9.0081389412e-05
317,122.13837322,1.00012213845,1.1997,0.24763,5.44715085002e+40,9.01183207638e-05
318,122.221449246,1.00012222153,1.1997,0.24763,5.44917038565e+40,9.01517209721e-05
319,122.304525272,1.0001223046,1.1997,0.24763,5.45118992127e+40,9.0185121172e-05
320,122.387601298,1.00012238768,1.1997,0.24763,5.45320945689e+40,9.02185213636e-05
321,122.470677324,1.00012247075,1.1997,0.24763,5.45522899252e+40,9.02519215469e-05
322,122.55375335,1.00012255383,1.1997,0.24763,5.45724852814e+40,9.02853217218e-05
323,122.636829376,1.0001226369,1.1997,0.24763,5.45926806376e+40,9.03187218884e-05
324,122.719905402,1.00012271998,1.1997,0.24763,5.46128759939e+40,9.03521220467e-05
325,122.802981428,1.00012280306,1.1997,0.24763,5.46330713501e+40,9.03855221967e-05
326,122.886057454,1.00012288613,1.1997,0.24763,5.46532667063e+40,9.04189223384e-05
327,122.969133481,1.00012296921,1.1997,0.23549,5.46734620626e+40,9.04523224717e-05
328,123.046175832,1.00012304625,1.1997,0.23549,5.46917266255e+40,9.04825290917e-05
329,123.123218184,1.0001231233,1.1997,0.23549,5.47099911883e+40,9.05127357047e-05
330,123.200260536,1.00012320034,1.1997,0.23549,5.47282557512e+40,9.05429423107e-05
331,123.277302888,1.00012327738,1.1997,0.23549,5.47465203141e+40,9.05731489098e-05
332,123.35434524,1.00012335443,1.1997,0.23549,5.4764784877e+40,9.06033555019e-05
333,123.431387592,1.00012343147,1.1997,0.23549,5.47830494399e+40,9.06335620869e-05
334,123.508429944,1.00012350852,1.1997,0.23549,5.48013140027e+40,9.06637686651e-05
335,123.585472296,1.00012358556,1.1997,0.23549,5.48195785656e+40,9.06939752362e-05
336,123.662514648,1.00012366261,1.1997,0.22395,5.48378431285e+40,9.07241818003e-05
337,123.733963857,1.00012373406,1.1997,0.22395,5.48543614952e+40,9.07515001977e-05
338,123.805413066,1.00012380551,1.1997,0.22395,5.48708798619e+40,9.07788185891e-05
339,123.876862276,1.00012387696,1.1997,0.22395,5.48873982285e+40,9.08061369748e-05
340,123.948311485,1.00012394841,1.1997,0.22395,5.49039165952e+40,9.08334553545e-05
341,124.019760695,1.00012401987,1.1997,0.22395,5.49204349619e+40,9.08607737284e-05
342,124.091209904,1.00012409132,1.1997,0.22395,5.49369533286e+40,9.08880920965e-05
343,124.162659114,1.00012416277,1.1997,0.22395,5.49534716953e+40,9.09154104587e-05
344,124.234108323,1.00012423422,1.1997,0.22395,5.4969990062e+40,9.0942728815e-05
345,124.305557532,1.00012430567,1.1997,0.22395,5.49865084287e+40,9.09700471655e-05
346,124.377006742,1.00012437712,1.1996,0.21298,5.50030267953e+40,9.09973655102e-05
347,124.443272464,1.00012444339,1.1996,0.21298,5.50179659139e+40,9.1022071839e-05
348,124.509538186,1.00012450965,1.1996,0.21298,5.50329050325e+40,9.10467781628e-05
349,124.575803907,1.00012457592,1.1996,0.21298,5.5047844151e+40,9.10714844818e-05
350,124.642069629,1.00012464218,1.1996,0.21298,5.50627832696e+40,9.10961907959e-05
351,124.708335351,1.00012470845,1.1996,0.21298,5.50777223881e+40,9.1120897105e-05
352,124.774601073,1.00012477471,1.1996,0.21298,5.50926615067e+40,9.11456034092e-05
353,124.840866795,1.00012484098,1.1996,0.21298,5.51076006253e+40,9.11703097086e-05
354,124.907132517,1.00012490724,1.1996,0.21298,5.51225397438e+40,9.1195016003e-05
355,124.973398238,1.00012497351,1.1996,0.20254,5.51374788624e+40,9.12197222925e-05
356,125.034851779,1.00012503496,1.1996,0.20254,5.51509897192e+40,9.12420663123e-05
357,125.096305319,1.00012509641,1.1996,0.20254,5.51645005761e+40,9.12644103279e-05
358,125.157758859,1.00012515787,1.1996,0.20254,5.51780114329e+40,9.12867543395e-05
359,125.2192124,1.00012521932,1.1996,0.20254,5.51915222898e+40,9.13090983469e-05
360,125.28066594,1.00012528078,1.1996,0.20254,5.52050331466e+40,9.13314423502e-05
361,125.34211948,1.00012534223,1.1996,0.20254,5.52185440035e+40,9.13537863494e-05
362,125.403573021,1.00012540368,1.1996,0.20254,5.52320548603e+40,9.13761303444e-05
363,125.465026561,1.00012546514,1.1996,0.20254,5.52455657172e+40,9.13984743354e-05
364,125.526480101,1.00012552659,1.1996,0.20254,5.52590765741e+40,9.14208183222e-05
365,125.587933642,1.00012558805,1.1996,0.19262,5.52725874309e+40,9.14431623049e-05
366,125.644928118,1.00012564504,1.1996,0.19262,5.5284806577e+40,9.14633698848e-05
367,125.701922594,1.00012570203,1.1996,0.19262,5.5297025723e+40,9.14835774612e-05
368,125.75891707,1.00012575902,1.1996,0.19262,5.53092448691e+40,9.15037850342e-05
369,125.815911546,1.00012581602,1.1996,0.19262,5.53214640151e+40,9.15239926038e-05
370,125.872906023,1.00012587301,1.1996,0.19262,5.53336831612e+40,9.15442001698e-05
371,125.929900499,1.00012593,1.1996,0.19262,5.53459023072e+40,9.15644077324e-05
372,125.986894975,1.000125987,1.1996,0.19262,5.53581214533e+40,9.15846152916e-05
373,126.043889451,1.00012604399,1.1996,0.19262,5.53703405993e+40,9.16048228473e-05
374,126.100883928,1.00012610098,1.1996,0.18318,5.53825597454e+40,9.16250303996e-05
375,126.153740352,1.00012615384,1.1996,0.18318,5.53936106762e+40,9.16433058193e-05
376,126.206596776,1.00012620669,1.1996,0.18318,5.5404661607e+40,9.16615812361e-05
377,126.259453201,1.00012625955,1.1996,0.18318,5.54157125378e+40,9.16798566501e-05
378,126.312309625,1.0001263124,1.1996,0.18318,5.54267634686e+40,9.16981320611e-05
379,126.36516605,1.00012636526,1.1996,0.18318,5.54378143994e+40,9.17164074693e-05
380,126.418022474,1.00012641811,1.1996,0.18318,5.54488653302e+40,9.17346828745e-05
381,126.470878898,1.00012647097,1.1996,0.18318,5.54599162611e+40,9.17529582769e-05
382,126.523735323,1.00012652382,1.1996,0.18318,5.54709671919e+40,9.17712336763e-05
383,126.576591747,1.00012657668,1.1996,0.18318,5.54820181227e+40,9.17895090729e-05
384,126.629448172,1.00012662953,1.1996,0.1742,5.54930690535e+40,9.18077844666e-05
385,126.678465871,1.00012667855,1.1996,0.1742,5.55030634575e+40,9.1824312467e-05
386,126.727483571,1.00012672757,1.1996,0.1742,5.55130578615e+40,9.1840840465e-05
387,126.77650127,1.00012677659,1.1996,0.1742,5.55230522656e+40,9.18573684606e-05
388,126.82551897,1.00012682561,1.1996,0.1742,5.55330466696e+40,9.18738964538e-05
389,126.874536669,1.00012687463,1.1996,0.1742,5.55430410736e+40,9.18904244445e-05
390,126.923554369,1.00012692364,1.1996,0.1742,5.55530354777e+40,9.19069524328e-05
391,126.972572068,1.00012697266,1.1996,0.1742,5.55630298817e+40,9.19234804187e-05
392,127.021589768,1.00012702168,1.1996,0.1742,5.55730242857e+40,9.19400084021e-05
393,127.070607467,1.0001270707,1.1996,0.16567,5.55830186897e+40,9.19565363831e-05
394,127.116069255,1.00012711616,1.1996,0.16567,5.55920575772e+40,9.19714840462e-05
395,127.161531042,1.00012716162,1.1996,0.16567,5.56010964647e+40,9.19864317073e-05
396,127.20699283,1.00012720708,1.1996,0.16567,5.56101353521e+40,9.20013793663e-05
397,127.252454617,1.00012725254,1.1996,0.16567,5.56191742396e+40,9.20163270233e-05
398,127.297916405,1.000127298,1.1996,0.16567,5.56282131271e+40,9.20312746783e-05
399,127.343378192,1.00012734346,1.1996,0.16567,5.56372520145e+40,9.20462223312e-05
400,127.38883998,1.00012738892,1.1996,0.16567,5.5646290902e+40,9.20611699821e-05
401,127.434301767,1.00012743438,1.1996,0.16567,5.56553297895e+40,9.2076117631e-05
402,127.479763555,1.00012747984,1.1996,0.16567,5.56643686769e+40,9.20910652778e-05
403,127.525225342,1.0001275253,1.1996,0.15755,5.56734075644e+40,9.21060129225e-05
404,127.56738609,1.00012756746,1.1996,0.15755,5.56815822882e+40,9.21195313501e-05
405,127.609546839,1.00012760962,1.1996,0.15755,5.5689757012e+40,9.2133049776e-05
406,127.651707587,1.00012765178,1.1996,0.15755,5.56979317359e+40,9.21465682002e-05
407,127.693868335,1.00012769394,1.1996,0.15755,5.57061064597e+40,9.21600866226e-05
408,127.736029083,1.0001277361,1.1996,0.15755,5.57142811835e+40,9.21736050434e-05
409,127.778189832,1.00012777826,1.1996,0.15755,5.57224559074e+40,9.21871234624e-05
410,127.82035058,1.00012782042,1.1996,0.15755,5.57306306312e+40,9.22006418798e-05
411,127.862511328,1.00012786258,1.1996,0.15755,5.5738805355e+40,9.22141602954e-05
412,127.904672077,1.00012790474,1.1996,0.14983,5.57469800788e+40,9.22276787093e-05
413,127.943772267,1.00012794384,1.1996,0.14983,5.5754373258e+40,9.22399045592e-05
414,127.982872457,1.00012798293,1.1996,0.14983,5.57617664371e+40,9.22521304077e-05
415,128.021972647,1.00012802203,1.1996,0.14983,5.57691596163e+40,9.22643562548e-05
416,128.061072837,1.00012806113,1.1996,0.14983,5.57765527954e+40,9.22765821004e-05
417,128.100173027,1.00012810023,1.1996,0.14983,5.57839459746e+40,9.22888079446e-05
418,128.139273217,1.00012813933,1.1996,0.14983,5.57913391537e+40,9.23010337874e-05
419,128.178373407,1.00012817843,1.1996,0.14983,5.57987323329e+40,9.23132596287e-05
420,128.217473597,1.00012821753,1.1996,0.14983,5.5806125512e+40,9.23254854686e-05
421,128.256573787,1.00012825663,1.1996,0.14983,5.58135186912e+40,9.2337711307e-05
422,128.295673977,1.00012829573,1.1996,0.14249,5.58209118703e+40,9.23499371441e-05
423,128.331936438,1.00012833199,1.1996,0.14249,5.58275982249e+40,9.23609940045e-05
424,128.3681989,1.00012836825,1.1996,0.14249,5.58342845794e+40,9.23720508637e-05
425,128.404461361,1.00012840451,1.1996,0.14249,5.58409709339e+40,9.23831077217e-05
426,128.440723822,1.00012844077,1.1996,0.14249,5.58476572884e+40,9.23941645785e-05
427,128.476986284,1.00012847703,1.1996,0.14249,5.58543436429e+40,9.24052214341e-05
428,128.513248745,1.00012851329,1.1996,0.14249,5.58610299974e+40,9.24162782886e-05
429,128.549511206,1.00012854955,1.1996,0.14249,5.58677163519e+40,9.24273351418e-05
430,128.585773668,1.00012858581,1.1996,0.14249,5.58744027064e+40,9.24383919938e-05
431,128.622036129,1.00012862208,1.1996,0.14249,5.58810890609e+40,9.24494488446e-05
432,128.65829859,1.00012865834,1.1996,0.1355,5.58877754154e+40,9.24605056942e-05
433,128.691925708,1.00012869196,1.1996,0.1355,5.58938225216e+40,9.24705053379e-05
434,128.725552826,1.00012872559,1.1996,0.1355,5.58998696277e+40,9.24805049806e-05
435,128.759179943,1.00012875922,1.1996,0.1355,5.59059167339e+40,9.24905046223e-05
436,128.792807061,1.00012879285,1.1996,0.1355,5.59119638401e+40,9.2500504263e-05
437,128.826434178,1.00012882648,1.1996,0.1355,5.59180109463e+40,9.25105039026e-05
438,128.860061296,1.00012886011,1.1996,0.1355,5.59240580524e+40,9.25205035413e-05
439,128.893688413,1.00012889373,1.1996,0.1355,5.59301051586e+40,9.2530503179e-05
440,128.927315531,1.00012892736,1.1996,0.1355,5.59361522648e+40,9.25405028156e-05
441,128.960942648,1.00012896099,1.1995,0.12886,5.59421993709e+40,9.25505024513e-05
442,128.992129229,1.00012899218,1.1995,0.12886,5.59476683444e+40,9.25595459648e-05
443,129.02331581,1.00012902337,1.1995,0.12886,5.59531373178e+40,9.25685894776e-05
444,129.05450239,1.00012905455,1.1995,0.12886,5.59586062912e+40,9.25776329894e-05
445,129.085688971,1.00012908574,1.1995,0.12886,5.59640752646e+40,9.25866765005e-05
446,129.116875552,1.00012911693,1.1995,0.12886,5.59695442381e+40,9.25957200107e-05
447,129.148062133,1.00012914811,1.1995,0.12886,5.59750132115e+40,9.260476352e-05
448,129.179248713,1.0001291793,1.1995,0.12886,5.59804821849e+40,9.26138070285e-05
449,129.210435294,1.00012921049,1.1995,0.12886,5.59859511583e+40,9.26228505361e-05
450,129.241621875,1.00012924168,1.1995,0.12886,5.59914201318e+40,9.2631894043e-05
451,129.272808455,1.00012927286,1.1995,0.12255,5.59968891052e+40,9.26409375489e-05
452,129.301732601,1.00012930179,1.1995,0.12255,5.60018352184e+40,9.26491163517e-05
453,129.330656747,1.00012933071,1.1995,0.12255,5.60067813317e+40,9.26572951538e-05
454,129.359580893,1.00012935963,1.1995,0.12255,5.60117274449e+40,9.26654739552e-05
455,129.388505039,1.00012938856,1.1995,0.12255,5.60166735581e+40,9.26736527559e-05
456,129.417429185,1.00012941748,1.1995,0.12255,5.60216196714e+40,9.26818315558e-05
457,129.446353331,1.0001294464,1.1995,0.12255,5.60265657846e+40,9.26900103551e-05
458,129.475277477,1.00012947533,1.1995,0.12255,5.60315118978e+40,9.26981891536e-05
459,129.504201623,1.00012950425,1.1995,0.12255,5.60364580111e+40,9.27063679515e-05
460,129.533125769,1.00012953317,1.1995,0.11654,5.60414041243e+40,9.27145467486e-05
461,129.559948506,1.00012956,1.1995,0.11654,5.60458773655e+40,9.27219435205e-05
462,129.586771243,1.00012958682,1.1995,0.11654,5.60503506067e+40,9.27293402919e-05
463,129.61359398,1.00012961364,1.1995,0.11654,5.60548238479e+40,9.27367370626e-05
464,129.640416717,1.00012964047,1.1995,0.11654,5.60592970891e+40,9.27441338328e-05
465,129.667239454,1.00012966729,1.1995,0.11654,5.60637703303e+40,9.27515306023e-05
466,129.694062191,1.00012969411,1.1995,0.11654,5.60682435716e+40,9.27589273713e-05
467,129.720884928,1.00012972094,1.1995,0.11654,5.60727168128e+40,9.27663241396e-05
468,129.747707665,1.00012974776,1.1995,0.11654,5.6077190054e+40,9.27737209074e-05
469,129.774530402,1.00012977458,1.1995,0.11654,5.60816632952e+40,9.27811176746e-05
470,129.801353139,1.00012980141,1.1995,0.11083,5.60861365364e+40,9.27885144412e-05
471,129.826228911,1.00012982628,1.1995,0.11083,5.60901821146e+40,9.27952039554e-05
472,129.851104684,1.00012985116,1.1995,0.11083,5.60942276928e+40,9.28018934692e-05
473,129.875980456,1.00012987604,1.1995,0.11083,5.6098273271e+40,9.28085829825e-05
474,129.900856228,1.00012990091,1.1995,0.11083,5.61023188492e+40,9.28152724953e-05
475,129.925732,1.00012992579,1.1995,0.11083,5.61063644273e+40,9.28219620076e-05
476,129.950607772,1.00012995066,1.1995,0.11083,5.61104100055e+40,9.28286515194e-05
477,129.975483544,1.00012997554,1.1995,0.11083,5.61144555837e+40,9.28353410307e-05
478,130.000359317,1.00013000042,1.1995,0.11083,5.61185011619e+40,9.28420305415e-05
479,130.025235089,1.00013002529,1.1995,0.1054,5.61225467401e+40,9.28487200518e-05
480,130.048305296,1.00013004836,1.1995,0.1054,5.6126205542e+40,9.28547699334e-05
481,130.071375502,1.00013007143,1.1995,0.1054,5.6129864344e+40,9.28608198145e-05
482,130.094445709,1.0001300945,1.1995,0.1054,5.61335231459e+40,9.28668696953e-05
483,130.117515916,1.00013011758,1.1995,0.1054,5.61371819478e+40,9.28729195756e-05
484,130.140586123,1.00013014065,1.1995,0.1054,5.61408407498e+40,9.28789694555e-05
485,130.16365633,1.00013016372,1.1995,0.1054,5.61444995517e+40,9.28850193349e-05
486,130.186726536,1.00013018679,1.1995,0.1054,5.61481583536e+40,9.2891069214e-05
487,130.209796743,1.00013020986,1.1995,0.1054,5.61518171555e+40,9.28971190926e-05
488,130.23286695,1.00013023293,1.1995,0.1054,5.61554759575e+40,9.29031689709e-05
489,130.255937157,1.000130256,1.1995,0.10024,5.61591347594e+40,9.29092188487e-05
490,130.277334121,1.00013027739,1.1995,0.10024,5.61624437628e+40,9.29146902556e-05
491,130.298731085,1.00013029879,1.1995,0.10024,5.61657527662e+40,9.29201616623e-05
492,130.320128049,1.00013032018,1.1995,0.10024,5.61690617697e+40,9.29256330685e-05
493,130.341525013,1.00013034158,1.1995,0.10024,5.61723707731e+40,9.29311044744e-05
494,130.362921977,1.00013036298,1.1995,0.10024,5.61756797765e+40,9.293657588e-05
495,130.384318941,1.00013038437,1.1995,0.10024,5.61789887799e+40,9.29420472852e-05
496,130.405715905,1.00013040577,1.1995,0.10024,5.61822977833e+40,9.29475186901e-05
497,130.427112869,1.00013042716,1.1995,0.10024,5.61856067868e+40,9.29529900946e-05
498,130.448509834,1.00013044856,1.1995,0.10024,5.61889157902e+40,9.29584614987e-05
499,130.469906798,1.00013046995,1.1995,0.09532,5.61922247936e+40,9.29639329025e-05
500,130.489747938,1.0001304898,1.1995,0.09532,5.6195217441e+40,9.29688811459e-05
501,130.509589078,1.00013050964,1.1995,0.09532,5.61982100884e+40,9.29738293889e-05
502,130.529430218,1.00013052948,1.1995,0.09532,5.62012027358e+40,9.29787776317e-05
503,130.549271358,1.00013054932,1.1995,0.09532,5.62041953832e+40,9.29837258741e-05
504,130.569112498,1.00013056917,1.1995,0.09532,5.62071880306e+40,9.29886741163e-05
505,130.588953638,1.00013058901,1.1995,0.09532,5.62101806779e+40,9.29936223582e-05
506,130.608794778,1.00013060885,1.1995,0.09532,5.62131733253e+40,9.29985705998e-05
507,130.628635918,1.00013062869,1.1995,0.09532,5.62161659727e+40,9.3003518841e-05
508,130.648477058,1.00013064854,1.1995,0.09065,5.62191586201e+40,9.3008467082e-05
509,130.666878094,1.00013066694,1.1995,0.09065,5.62218651566e+40,9.30129421845e-05
510,130.68527913,1.00013068534,1.1995,0.09065,5.62245716932e+40,9.30174172867e-05
511,130.703680167,1.00013070374,1.1995,0.09065,5.62272782297e+40,9.30218923887e-05
512,130.722081203,1.00013072214,1.1995,0.09065,5.62299847663e+40,9.30263674904e-05
513,130.740482239,1.00013074054,1.1995,0.09065,5.62326913028e+40,9.30308425919e-05
514,130.758883276,1.00013075895,1.1995,0.09065,5.62353978394e+40,9.30353176931e-05
515,130.777284312,1.00013077735,1.1995,0.09065,5.62381043759e+40,9.30397927941e-05
516,130.795685349,1.00013079575,1.1995,0.09065,5.62408109124e+40,9.30442678948e-05
517,130.814086385,1.00013081415,1.1995,0.09065,5.6243517449e+40,9.30487429953e-05
518,130.832487421,1.00013083255,1.1995,0.08621,5.62462239855e+40,9.30532180955e-05
519,130.849553236,1.00013084962,1.1995,0.08621,5.62486717648e+40,9.30572652964e-05
520,130.866619052,1.00013086669,1.1995,0.08621,5.62511195441e+40,9.30613124971e-05
521,130.883684867,1.00013088375,1.1995,0.08621,5.62535673234e+40,9.30653596976e-05
522,130.900750682,1.00013090082,1.1995,0.08621,5.62560151027e+40,9.30694068979e-05
523,130.917816497,1.00013091789,1.1995,0.08621,5.6258462882e+40,9.3073454098e-05
524,130.934882313,1.00013093495,1.1995,0.08621,5.62609106613e+40,9.30775012978e-05
525,130.951948128,1.00013095202,1.1995,0.08621,5.62633584405e+40,9.30815484975e-05
526,130.969013943,1.00013096908,1.1995,0.08621,5.62658062198e+40,9.3085595697e-05
527,130.986079758,1.00013098615,1.1995,0.08199,5.62682539991e+40,9.30896428962e-05
528,131.001907972,1.00013100198,1.1995,0.08199,5.62704677596e+40,9.30933031098e-05
529,131.017736185,1.0001310178,1.1995,0.08199,5.62726815201e+40,9.30969633232e-05
530,131.033564399,1.00013103363,1.1995,0.08199,5.62748952805e+40,9.31006235365e-05
531,131.049392612,1.00013104946,1.1995,0.08199,5.6277109041e+40,9.31042837496e-05
532,131.065220826,1.00013106529,1.1995,0.08199,5.62793228015e+40,9.31079439625e-05
533,131.081049039,1.00013108111,1.1995,0.08199,5.62815365619e+40,9.31116041752e-05
534,131.096877253,1.00013109694,1.1995,0.08199,5.62837503224e+40,9.31152643878e-05
535,131.112705466,1.00013111277,1.1995,0.08199,5.62859640829e+40,9.31189246002e-05
536,131.12853368,1.00013112859,1.1995,0.08199,5.62881778433e+40,9.31225848124e-05
537,131.144361893,1.00013114442,1.1994,0.07797,5.62903916038e+40,9.31262450245e-05
538,131.159040734,1.0001311591,1.1994,0.07797,5.62923937188e+40,9.31295552527e-05
539,131.173719574,1.00013117378,1.1994,0.07797,5.62943958337e+40,9.31328654808e-05
540,131.188398414,1.00013118846,1.1994,0.07797,5.62963979487e+40,9.31361757087e-05
541,131.203077255,1.00013120313,1.1994,0.07797,5.62984000637e+40,9.31394859365e-05
542,131.217756095,1.00013121781,1.1994,0.07797,5.63004021787e+40,9.31427961641e-05
543,131.232434935,1.00013123249,1.1994,0.07797,5.63024042936e+40,9.31461063916e-05
544,131.247113775,1.00013124717,1.1994,0.07797,5.63044064086e+40,9.31494166189e-05
545,131.261792616,1.00013126185,1.1994,0.07797,5.63064085236e+40,9.31527268461e-05
546,131.276471456,1.00013127653,1.1994,0.07415,5.63084106385e+40,9.31560370732e-05
547,131.290084874,1.00013129014,1.1994,0.07415,5.63102213423e+40,9.31590307803e-05
548,131.303698292,1.00013130375,1.1994,0.07415,5.63120320461e+40,9.31620244874e-05
549,131.31731171,1.00013131736,1.1994,0.07415,5.63138427498e+40,9.31650181943e-05
550,131.330925127,1.00013133098,1.1994,0.07415,5.63156534536e+40,9.31680119011e-05
551,131.344538545,1.00013134459,1.1994,0.07415,5.63174641574e+40,9.31710056077e-05
552,131.358151963,1.0001313582,1.1994,0.07415,5.63192748612e+40,9.31739993143e-05
553,131.371765381,1.00013137181,1.1994,0.07415,5.6321085565e+40,9.31769930207e-05
554,131.385378799,1.00013138543,1.1994,0.07415,5.63228962687e+40,9.3179986727e-05
555,131.398992217,1.00013139904,1.1994,0.07415,5.63247069725e+40,9.31829804331e-05
556,131.412605635,1.00013141265,1.1994,0.07051,5.63265176763e+40,9.31859741392e-05
557,131.42522904,1.00013142528,1.1994,0.07051,5.63281552687e+40,9.31886815897e-05
558,131.437852445,1.0001314379,1.1994,0.07051,5.63297928611e+40,9.319138904e-05
559,131.45047585,1.00013145053,1.1994,0.07051,5.63314304535e+40,9.31940964903e-05
560,131.463099255,1.00013146315,1.1994,0.07051,5.63330680459e+40,9.31968039405e-05
561,131.47572266,1.00013147577,1.1994,0.07051,5.63347056382e+40,9.31995113905e-05
562,131.488346065,1.0001314884,1.1994,0.07051,5.63363432306e+40,9.32022188405e-05
563,131.50096947,1.00013150102,1.1994,0.07051,5.6337980823e+40,9.32049262903e-05
564,131.513592875,1.00013151365,1.1994,0.07051,5.63396184154e+40,9.32076337401e-05
565,131.52621628,1.00013152627,1.1994,0.06706,5.63412560078e+40,9.32103411897e-05
566,131.537924632,1.00013153798,1.1994,0.06706,5.63427370391e+40,9.32127897544e-05
567,131.549632983,1.00013154969,1.1994,0.06706,5.63442180703e+40,9.32152383191e-05
568,131.561341335,1.0001315614,1.1994,0.06706,5.63456991016e+40,9.32176868836e-05
569,131.573049687,1.0001315731,1.1994,0.06706,5.63471801329e+40,9.3220135448e-05
570,131.584758039,1.00013158481,1.1994,0.06706,5.63486611641e+40,9.32225840124e-05
571,131.596466391,1.00013159652,1.1994,0.06706,5.63501421954e+40,9.32250325767e-05
572,131.608174743,1.00013160823,1.1994,0.06706,5.63516232267e+40,9.32274811409e-05
573,131.619883095,1.00013161994,1.1994,0.06706,5.63531042579e+40,9.3229929705e-05
574,131.631591447,1.00013163164,1.1994,0.06706,5.63545852892e+40,9.3232378269e-05
575,131.643299799,1.00013164335,1.1994,0.06377,5.63560663205e+40,9.32348268329e-05
576,131.654157179,1.00013165421,1.1994,0.06377,5.63574057586e+40,9.32370412655e-05
577,131.66501456,1.00013166507,1.1994,0.06377,5.63587451967e+40,9.3239255698e-05
578,131.675871941,1.00013167593,1.1994,0.06377,5.63600846348e+40,9.32414701305e-05
579,131.686729322,1.00013168678,1.1994,0.06377,5.63614240729e+40,9.32436845629e-05
580,131.697586702,1.00013169764,1.1994,0.06377,5.6362763511e+40,9.32458989952e-05
581,131.708444083,1.0001317085,1.1994,0.06377,5.63641029491e+40,9.32481134275e-05
582,131.719301464,1.00013171936,1.1994,0.06377,5.63654423872e+40,9.32503278596e-05
583,131.730158845,1.00013173022,1.1994,0.06377,5.63667818253e+40,9.32525422917e-05
584,131.741016226,1.00013174107,1.1994,0.06065,5.63681212634e+40,9.32547567238e-05
585,131.751086624,1.00013175114,1.1994,0.06065,5.63693326453e+40,9.32567594113e-05
586,131.761157022,1.00013176121,1.1994,0.06065,5.63705440272e+40,9.32587620988e-05
587,131.771227421,1.00013177128,1.1994,0.06065,5.63717554091e+40,9.32607647862e-05
588,131.781297819,1.00013178135,1.1994,0.06065,5.6372966791e+40,9.32627674735e-05
589,131.791368217,1.00013179142,1.1994,0.06065,5.63741781729e+40,9.32647701608e-05
590,131.801438616,1.00013180149,1.1994,0.06065,5.63753895548e+40,9.3266772848e-05
591,131.811509014,1.00013181156,1.1994,0.06065,5.63766009367e+40,9.32687755352e-05
592,131.821579413,1.00013182163,1.1994,0.06065,5.63778123186e+40,9.32707782223e-05
593,131.831649811,1.0001318317,1.1994,0.06065,5.63790237005e+40,9.32727809094e-05
594,131.841720209,1.00013184177,1.1994,0.05768,5.63802350824e+40,9.32747835963e-05
595,131.851060025,1.00013185111,1.1994,0.05768,5.63813306508e+40,9.32765947852e-05
596,131.860399841,1.00013186045,1.1994,0.05768,5.63824262193e+40,9.32784059739e-05
597,131.869739657,1.00013186979,1.1994,0.05768,5.63835217877e+40,9.32802171627e-05
598,131.879079473,1.00013187913,1.1994,0.05768,5.63846173562e+40,9.32820283513e-05
599,131.888419289,1.00013188847,1.1994,0.05768,5.63857129247e+40,9.32838395399e-05
600,131.897759105,1.00013189781,1.1994,0.05768,5.63868084931e+40,9.32856507285e-05
601,131.907098921,1.00013190714,1.1994,0.05768,5.63879040616e+40,9.3287461917e-05
602,131.916438737,1.00013191648,1.1994,0.05768,5.638899963e+40,9.32892731055e-05
603,131.925778553,1.00013192582,1.1994,0.05768,5.63900951985e+40,9.32910842939e-05
604,131.935118369,1.00013193516,1.1994,0.05485,5.63911907669e+40,9.32928954823e-05
605,131.943779317,1.00013194382,1.1994,0.05485,5.63921815942e+40,9.3294533483e-05
606,131.952440264,1.00013195248,1.1994,0.05485,5.63931724215e+40,9.32961714836e-05
607,131.961101211,1.00013196114,1.1994,0.05485,5.63941632488e+40,9.32978094842e-05
608,131.969762158,1.0001319698,1.1994,0.05485,5.63951540761e+40,9.32994474848e-05
609,131.978423105,1.00013197847,1.1994,0.05485,5.63961449034e+40,9.33010854853e-05
610,131.987084053,1.00013198713,1.1994,0.05485,5.63971357307e+40,9.33027234858e-05
611,131.995745,1.00013199579,1.1994,0.05485,5.6398126558e+40,9.33043614862e-05
612,132.004405947,1.00013200445,1.1994,0.05485,5.63991173853e+40,9.33059994866e-05
613,132.013066894,1.00013201311,1.1994,0.05216,5.64001082126e+40,9.3307637487e-05
614,132.021098582,1.00013202114,1.1994,0.05216,5.64010043125e+40,9.33091188594e-05
615,132.02913027,1.00013202917,1.1994,0.05216,5.64019004124e+40,9.33106002318e-05
616,132.037161958,1.00013203721,1.1994,0.05216,5.64027965123e+40,9.33120816042e-05
617,132.045193645,1.00013204524,1.1994,0.05216,5.64036926121e+40,9.33135629765e-05
618,132.053225333,1.00013205327,1.1994,0.05216,5.6404588712e+40,9.33150443488e-05
