,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
646,291.185117779,1.00026902457,1.1985,0.07596,1.41960503506e+41,0.000234809438549
647,291.199234928,1.00026903868,1.1985,0.07596,1.41962403651e+41,0.000234812576509
648,291.213352077,1.0002690528,1.1985,0.07596,1.41964303796e+41,0.000234815714468
649,291.227469226,1.00026906692,1.1985,0.07596,1.41966203941e+41,0.000234818852427
650,291.241586375,1.00026908103,1.1985,0.07596,1.41968104085e+41,0.000234821990386
651,291.255703524,1.00026909515,1.1985,0.07224,1.4197000423e+41,0.000234825128344
652,291.268796433,1.00026910824,1.1985,0.07224,1.41971722744e+41,0.000234827966237
653,291.281889343,1.00026912133,1.1985,0.07224,1.41973441258e+41,0.00023483080413
654,291.294982252,1.00026913442,1.1985,0.07224,1.41975159771e+41,0.000234833642023
655,291.308075162,1.00026914752,1.1985,0.07224,1.41976878285e+41,0.000234836479916
656,291.321168071,1.00026916061,1.1985,0.07224,1.41978596799e+41,0.000234839317809
657,291.334260981,1.0002691737,1.1985,0.07224,1.41980315313e+41,0.000234842155701
658,291.347353891,1.00026918679,1.1985,0.07224,1.41982033826e+41,0.000234844993594
659,291.3604468,1.00026919988,1.1985,0.07224,1.4198375234e+41,0.000234847831486
660,291.37353971,1.00026921297,1.1985,0.07224,1.41985470854e+41,0.000234850669378
661,291.386632619,1.00026922607,1.1985,0.0687,1.41987189368e+41,0.00023485350727
662,291.398775023,1.00026923821,1.1985,0.0687,1.41988743612e+41,0.000234856073788
663,291.410917427,1.00026925035,1.1985,0.0687,1.41990297857e+41,0.000234858640305
664,291.42305983,1.00026926249,1.1985,0.0687,1.41991852101e+41,0.000234861206823
665,291.435202234,1.00026927463,1.1985,0.0687,1.41993406346e+41,0.00023486377334
666,291.447344638,1.00026928677,1.1985,0.0687,1.4199496059e+41,0.000234866339857
667,291.459487041,1.00026929892,1.1985,0.0687,1.41996514835e+41,0.000234868906375
668,291.471629445,1.00026931106,1.1985,0.0687,1.41998069079e+41,0.000234871472892
669,291.483771849,1.0002693232,1.1985,0.0687,1.41999623324e+41,0.000234874039409
670,291.495914253,1.00026933534,1.1985,0.0687,1.42001177568e+41,0.000234876605925
671,291.508056656,1.00026934748,1.1985,0.06533,1.42002731813e+41,0.000234879172442
672,291.51931666,1.00026935874,1.1985,0.06533,1.42004137491e+41,0.000234881493532
673,291.530576665,1.00026937,1.1985,0.06533,1.42005543168e+41,0.000234883814623
674,291.541836669,1.00026938126,1.1985,0.06533,1.42006948845e+41,0.000234886135713
675,291.553096673,1.00026939252,1.1985,0.06533,1.42008354523e+41,0.000234888456803
676,291.564356677,1.00026940378,1.1985,0.06533,1.420097602e+41,0.000234890777892
677,291.575616681,1.00026941504,1.1985,0.06533,1.42011165878e+41,0.000234893098982
678,291.586876685,1.0002694263,1.1985,0.06533,1.42012571555e+41,0.000234895420072
679,291.598136689,1.00026943757,1.1985,0.06533,1.42013977233e+41,0.000234897741162
680,291.609396693,1.00026944883,1.1984,0.06213,1.4201538291e+41,0.000234900062251
681,291.619839842,1.00026945927,1.1984,0.06213,1.42016654222e+41,0.000234902161381
682,291.630282991,1.00026946971,1.1984,0.06213,1.42017925534e+41,0.000234904260512
683,291.64072614,1.00026948016,1.1984,0.06213,1.42019196846e+41,0.000234906359642
684,291.651169289,1.0002694906,1.1984,0.06213,1.42020468157e+41,0.000234908458771
685,291.661612438,1.00026950104,1.1984,0.06213,1.42021739469e+41,0.000234910557901
686,291.672055587,1.00026951148,1.1984,0.06213,1.42023010781e+41,0.000234912657031
687,291.682498735,1.00026952193,1.1984,0.06213,1.42024282092e+41,0.000234914756161
688,291.692941884,1.00026953237,1.1984,0.06213,1.42025553404e+41,0.000234916855291
689,291.703385033,1.00026954281,1.1984,0.05909,1.42026824716e+41,0.00023491895442
690,291.713071166,1.0002695525,1.1984,0.05909,1.42027974505e+41,0.000234920852814
691,291.722757299,1.00026956218,1.1984,0.05909,1.42029124295e+41,0.000234922751207
692,291.732443432,1.00026957187,1.1984,0.05909,1.42030274085e+41,0.0002349246496
693,291.742129565,1.00026958155,1.1984,0.05909,1.42031423874e+41,0.000234926547994
694,291.751815698,1.00026959124,1.1984,0.05909,1.42032573664e+41,0.000234928446387
695,291.761501831,1.00026960092,1.1984,0.05909,1.42033723454e+41,0.00023493034478
696,291.771187963,1.00026961061,1.1984,0.05909,1.42034873243e+41,0.000234932243173
697,291.780874096,1.0002696203,1.1984,0.05909,1.42036023033e+41,0.000234934141566
698,291.790560229,1.00026962998,1.1984,0.05909,1.42037172823e+41,0.00023493603996
699,291.800246362,1.00026963967,1.1984,0.05619,1.42038322613e+41,0.000234937938353
700,291.809228257,1.00026964865,1.1984,0.05619,1.42039362496e+41,0.000234939655204
701,291.818210153,1.00026965763,1.1984,0.05619,1.4204040238e+41,0.000234941372055
702,291.827192048,1.00026966661,1.1984,0.05619,1.42041442264e+41,0.000234943088906
703,291.836173943,1.00026967559,1.1984,0.05619,1.42042482147e+41,0.000234944805756
704,291.845155838,1.00026968458,1.1984,0.05619,1.42043522031e+41,0.000234946522607
705,291.854137734,1.00026969356,1.1984,0.05619,1.42044561915e+41,0.000234948239458
706,291.863119629,1.00026970254,1.1984,0.05619,1.42045601798e+41,0.000234949956309
707,291.872101524,1.00026971152,1.1984,0.05619,1.42046641682e+41,0.00023495167316
708,291.881083419,1.00026972051,1.1984,0.05344,1.42047681566e+41,0.00023495339001
709,291.889414074,1.00026972884,1.1984,0.05344,1.42048622049e+41,0.000234954942678
710,291.897744728,1.00026973717,1.1984,0.05344,1.42049562533e+41,0.000234956495346
711,291.906075382,1.0002697455,1.1984,0.05344,1.42050503016e+41,0.000234958048013
712,291.914406037,1.00026975383,1.1984,0.05344,1.420514435e+41,0.000234959600681
713,291.922736691,1.00026976216,1.1984,0.05344,1.42052383983e+41,0.000234961153349
714,291.931067345,1.00026977049,1.1984,0.05344,1.42053324466e+41,0.000234962706016
715,291.939397999,1.00026977882,1.1984,0.05344,1.4205426495e+41,0.000234964258684
716,291.947728654,1.00026978715,1.1984,0.05344,1.42055205433e+41,0.000234965811351
717,291.956059308,1.00026979548,1.1984,0.05344,1.42056145917e+41,0.000234967364018
718,291.964389962,1.00026980381,1.1984,0.05082,1.420570864e+41,0.000234968916686
719,291.972115548,1.00026981153,1.1984,0.05082,1.42057936985e+41,0.000234970320869
720,291.979841134,1.00026981926,1.1984,0.05082,1.42058787569e+41,0.000234971725053
721,291.98756672,1.00026982699,1.1984,0.05082,1.42059638154e+41,0.000234973129237
722,291.995292306,1.00026983471,1.1984,0.05082,1.42060488739e+41,0.00023497453342
723,292.003017892,1.00026984244,1.1984,0.05082,1.42061339323e+41,0.000234975937604
724,292.010743478,1.00026985016,1.1984,0.05082,1.42062189908e+41,0.000234977341787
725,292.018469064,1.00026985789,1.1984,0.05082,1.42063040493e+41,0.000234978745971
726,292.02619465,1.00026986561,1.1984,0.05082,1.42063891077e+41,0.000234980150154
727,292.033920236,1.00026987334,1.1984,0.05082,1.42064741662e+41,0.000234981554337
728,292.041645822,1.00026988107,1.1983,0.04833,1.42065592246e+41,0.000234982958521
729,292.048810794,1.00026988823,1.1983,0.04833,1.42066361526e+41,0.000234984228418
730,292.055975766,1.0002698954,1.1983,0.04833,1.42067130805e+41,0.000234985498316
731,292.063140738,1.00026990256,1.1983,0.04833,1.42067900084e+41,0.000234986768214
732,292.070305711,1.00026990973,1.1983,0.04833,1.42068669363e+41,0.000234988038112
733,292.077470683,1.00026991689,1.1983,0.04833,1.42069438642e+41,0.000234989308009
734,292.084635655,1.00026992406,1.1983,0.04833,1.42070207921e+41,0.000234990577907
735,292.091800627,1.00026993122,1.1983,0.04833,1.420709772e+41,0.000234991847805
736,292.098965599,1.00026993839,1.1983,0.04833,1.42071746479e+41,0.000234993117702
737,292.106130571,1.00026994555,1.1983,0.04833,1.42072515758e+41,0.0002349943876
738,292.113295544,1.00026995272,1.1983,0.04596,1.42073285037e+41,0.000234995657498
739,292.119939998,1.00026995936,1.1983,0.04596,1.42073980783e+41,0.00023499680595
740,292.126584453,1.00026996601,1.1983,0.04596,1.42074676528e+41,0.000234997954403
741,292.133228908,1.00026997265,1.1983,0.04596,1.42075372273e+41,0.000234999102856
742,292.139873362,1.0002699793,1.1983,0.04596,1.42076068019e+41,0.000235000251308
743,292.146517817,1.00026998594,1.1983,0.04596,1.42076763764e+41,0.000235001399761
744,292.153162272,1.00026999259,1.1983,0.04596,1.42077459509e+41,0.000235002548213
745,292.159806726,1.00026999923,1.1983,0.04596,1.42078155255e+41,0.000235003696666
746,292.166451181,1.00027000588,1.1983,0.04596,1.42078851e+41,0.000235004845118
747,292.173095636,1.00027001252,1.1983,0.04371,1.42079546745e+41,0.000235005993571
748,292.179258187,1.00027001868,1.1983,0.04371,1.42080175986e+41,0.000235007032191
749,292.185420738,1.00027002485,1.1983,0.04371,1.42080805226e+41,0.000235008070812
750,292.191583289,1.00027003101,1.1983,0.04371,1.42081434467e+41,0.000235009109432
751,292.19774584,1.00027003717,1.1983,0.04371,1.42082063708e+41,0.000235010148053
752,292.203908391,1.00027004333,1.1983,0.04371,1.42082692948e+41,0.000235011186673
753,292.210070942,1.0002700495,1.1983,0.04371,1.42083322189e+41,0.000235012225294
754,292.216233493,1.00027005566,1.1983,0.04371,1.42083951429e+41,0.000235013263914
755,292.222396044,1.00027006182,1.1983,0.04371,1.4208458067e+41,0.000235014302535
756,292.228558595,1.00027006798,1.1983,0.04371,1.4208520991e+41,0.000235015341155
757,292.234721146,1.00027007415,1.1983,0.04157,1.42085839151e+41,0.000235016379775
758,292.240436713,1.00027007986,1.1983,0.04157,1.42086408244e+41,0.000235017319066
759,292.24615228,1.00027008558,1.1983,0.04157,1.42086977337e+41,0.000235018258357
760,292.251867848,1.00027009129,1.1983,0.04157,1.4208754643e+41,0.000235019197648
761,292.257583415,1.00027009701,1.1983,0.04157,1.42088115522e+41,0.000235020136939
762,292.263298983,1.00027010272,1.1983,0.04157,1.42088684615e+41,0.00023502107623
763,292.26901455,1.00027010844,1.1983,0.04157,1.42089253708e+41,0.00023502201552
764,292.274730117,1.00027011415,1.1983,0.04157,1.42089822801e+41,0.000235022954811
765,292.280445685,1.00027011987,1.1982,0.03953,1.42090391894e+41,0.000235023894102
766,292.28574585,1.00027012517,1.1982,0.03953,1.42090906588e+41,0.000235024743562
767,292.291046015,1.00027013047,1.1982,0.03953,1.42091421283e+41,0.000235025593021
768,292.296346181,1.00027013577,1.1982,0.03953,1.42091935977e+41,0.000235026442481
769,292.301646346,1.00027014107,1.1982,0.03953,1.42092450672e+41,0.000235027291941
770,292.306946511,1.00027014637,1.1982,0.03953,1.42092965366e+41,0.0002350281414
771,292.312246677,1.00027015167,1.1982,0.03953,1.42093480061e+41,0.00023502899086
772,292.317546842,1.00027015697,1.1982,0.03953,1.42093994755e+41,0.00023502984032
773,292.322847007,1.00027016227,1.1982,0.03953,1.4209450945e+41,0.000235030689779
774,292.328147172,1.00027016758,1.1982,0.03953,1.42095024144e+41,0.000235031539239
775,292.333447338,1.00027017288,1.1982,0.03953,1.42095538839e+41,0.000235032388698
776,292.338747503,1.00027017818,1.1982,0.03953,1.42096053533e+41,0.000235033238158
777,292.344047668,1.00027018348,1.1982,0.0376,1.42096568228e+41,0.000235034087617
778,292.34896445,1.00027018839,1.1982,0.0376,1.42097033724e+41,0.000235034855836
779,292.353881232,1.00027019331,1.1982,0.0376,1.4209749922e+41,0.000235035624055
780,292.358798014,1.00027019822,1.1982,0.0376,1.42097964716e+41,0.000235036392273
781,292.363714797,1.00027020314,1.1982,0.0376,1.42098430212e+41,0.000235037160492
782,292.368631579,1.00027020806,1.1982,0.0376,1.42098895708e+41,0.00023503792871
783,292.373548361,1.00027021297,1.1982,0.0376,1.42099361204e+41,0.000235038696929
784,292.378465143,1.00027021789,1.1982,0.0376,1.420998267e+41,0.000235039465147
785,292.383381925,1.0002702228,1.1982,0.03575,1.42100292196e+41,0.000235040233366
786,292.387940334,1.00027022736,1.1982,0.03575,1.42100713196e+41,0.000235040928112
787,292.392498742,1.00027023192,1.1982,0.03575,1.42101134196e+41,0.000235041622858
788,292.397057151,1.00027023648,1.1982,0.03575,1.42101555196e+41,0.000235042317605
789,292.40161556,1.00027024104,1.1982,0.03575,1.42101976197e+41,0.000235043012351
790,292.406173968,1.0002702456,1.1982,0.03575,1.42102397197e+41,0.000235043707097
791,292.410732377,1.00027025016,1.1982,0.03575,1.42102818197e+41,0.000235044401843
792,292.415290786,1.00027025472,1.1982,0.03575,1.42103239197e+41,0.00023504509659
793,292.419849194,1.00027025928,1.1982,0.03575,1.42103660198e+41,0.000235045791336
794,292.424407603,1.00027026384,1.1982,0.03575,1.42104081198e+41,0.000235046486082
795,292.428966012,1.00027026839,1.1982,0.03575,1.42104502198e+41,0.000235047180828
796,292.433524421,1.00027027295,1.1982,0.034,1.42104923198e+41,0.000235047875575
797,292.437752251,1.00027027718,1.1982,0.034,1.42105303956e+41,0.000235048503875
798,292.441980081,1.00027028141,1.1982,0.034,1.42105684714e+41,0.000235049132175
799,292.446207912,1.00027028564,1.1982,0.034,1.42106065472e+41,0.000235049760475
800,292.450435742,1.00027028987,1.1982,0.034,1.42106446229e+41,0.000235050388775
801,292.454663573,1.00027029409,1.1982,0.034,1.42106826987e+41,0.000235051017075
802,292.458891403,1.00027029832,1.1982,0.034,1.42107207745e+41,0.000235051645374
803,292.463119234,1.00027030255,1.1982,0.034,1.42107588503e+41,0.000235052273674
804,292.467347064,1.00027030678,1.1982,0.034,1.42107969261e+41,0.000235052901974
805,292.471574895,1.00027031101,1.1982,0.03234,1.42108350018e+41,0.000235053530274
806,292.47549691,1.00027031493,1.1982,0.03234,1.4210869438e+41,0.000235054098482
807,292.479418924,1.00027031885,1.1982,0.03234,1.42109038742e+41,0.00023505466669
808,292.483340939,1.00027032277,1.1982,0.03234,1.42109383104e+41,0.000235055234898
809,292.487262954,1.00027032669,1.1982,0.03234,1.42109727466e+41,0.000235055803106
810,292.491184968,1.00027033061,1.1982,0.03234,1.42110071828e+41,0.000235056371313
811,292.495106983,1.00027033454,1.1982,0.03234,1.4211041619e+41,0.000235056939521
812,292.499028998,1.00027033846,1.1982,0.03234,1.42110760552e+41,0.000235057507729
813,292.502951012,1.00027034238,1.1981,0.03075,1.42111104914e+41,0.000235058075937
814,292.506587455,1.00027034601,1.1981,0.03075,1.42111416359e+41,0.000235058589799
815,292.510223898,1.00027034965,1.1981,0.03075,1.42111727805e+41,0.000235059103661
816,292.513860341,1.00027035329,1.1981,0.03075,1.4211203925e+41,0.000235059617524
817,292.517496783,1.00027035692,1.1981,0.03075,1.42112350695e+41,0.000235060131386
818,292.521133226,1.00027036056,1.1981,0.03075,1.4211266214e+41,0.000235060645248
819,292.524769669,1.0002703642,1.1981,0.03075,1.42112973585e+41,0.00023506115911
820,292.528406111,1.00027036783,1.1981,0.03075,1.42113285031e+41,0.000235061672973
821,292.532042554,1.00027037147,1.1981,0.03075,1.42113596476e+41,0.000235062186835
822,292.535678997,1.00027037511,1.1981,0.03075,1.42113907921e+41,0.000235062700697
823,292.539315439,1.00027037874,1.1981,0.03075,1.42114219366e+41,0.000235063214559
824,292.542951882,1.00027038238,1.1981,0.02924,1.42114530811e+41,0.000235063728421
825,292.546323785,1.00027038575,1.1981,0.02924,1.42114812486e+41,0.000235064193135
826,292.549695689,1.00027038913,1.1981,0.02924,1.42115094161e+41,0.000235064657849
827,292.553067592,1.0002703925,1.1981,0.02924,1.42115375836e+41,0.000235065122563
828,292.556439496,1.00027039587,1.1981,0.02924,1.42115657511e+41,0.000235065587276
829,292.559811399,1.00027039925,1.1981,0.02924,1.42115939186e+41,0.00023506605199
830,292.563183302,1.00027040262,1.1981,0.02924,1.4211622086e+41,0.000235066516704
831,292.566555206,1.00027040599,1.1981,0.02924,1.42116502535e+41,0.000235066981418
832,292.569927109,1.00027040936,1.1981,0.02924,1.4211678421e+41,0.000235067446131
833,292.573299013,1.00027041274,1.1981,0.02781,1.42117065885e+41,0.000235067910845
834,292.576426608,1.00027041586,1.1981,0.02781,1.42117320635e+41,0.000235068331111
835,292.579554203,1.00027041899,1.1981,0.02781,1.42117575385e+41,0.000235068751376
836,292.582681798,1.00027042212,1.1981,0.02781,1.42117830136e+41,0.000235069171642
837,292.585809394,1.00027042525,1.1981,0.02781,1.42118084886e+41,0.000235069591907
838,292.588936989,1.00027042838,1.1981,0.02781,1.42118339636e+41,0.000235070012172
839,292.592064584,1.0002704315,1.1981,0.02781,1.42118594386e+41,0.000235070432438
840,292.59519218,1.00027043463,1.1981,0.02781,1.42118849136e+41,0.000235070852703
841,292.598319775,1.00027043776,1.1981,0.02781,1.42119103886e+41,0.000235071272969
842,292.60144737,1.00027044089,1.1981,0.02645,1.42119358637e+41,0.000235071693234
843,292.604348369,1.00027044379,1.1981,0.02645,1.42119589036e+41,0.000235072073302
844,292.607249368,1.00027044669,1.1981,0.02645,1.42119819435e+41,0.00023507245337
845,292.610150367,1.00027044959,1.1981,0.02645,1.42120049834e+41,0.000235072833437
846,292.613051366,1.00027045249,1.1981,0.02645,1.42120280233e+41,0.000235073213505
847,292.615952365,1.00027045539,1.1981,0.02645,1.42120510633e+41,0.000235073593573
848,292.618853364,1.00027045829,1.1981,0.02645,1.42120741032e+41,0.000235073973641
849,292.621754363,1.00027046119,1.1981,0.02645,1.42120971431e+41,0.000235074353709
850,292.624655362,1.0002704641,1.1981,0.02645,1.4212120183e+41,0.000235074733776
851,292.627556361,1.000270467,1.1981,0.02645,1.42121432229e+41,0.000235075113844
852,292.630457361,1.0002704699,1.198,0.02515,1.42121662629e+41,0.000235075493912
853,292.633147197,1.00027047259,1.198,0.02515,1.42121871004e+41,0.000235075837626
854,292.635837034,1.00027047528,1.198,0.02515,1.4212207938e+41,0.000235076181341
855,292.638526871,1.00027047797,1.198,0.02515,1.42122287756e+41,0.000235076525055
856,292.641216708,1.00027048066,1.198,0.02515,1.42122496132e+41,0.00023507686877
857,292.643906544,1.00027048335,1.198,0.02515,1.42122704508e+41,0.000235077212484
858,292.646596381,1.00027048604,1.198,0.02515,1.42122912884e+41,0.000235077556198
859,292.649286218,1.00027048873,1.198,0.02515,1.42123121259e+41,0.000235077899913
860,292.651976055,1.00027049142,1.198,0.02515,1.42123329635e+41,0.000235078243627
861,292.654665892,1.00027049411,1.198,0.02515,1.42123538011e+41,0.000235078587342
862,292.657355728,1.0002704968,1.198,0.02515,1.42123746387e+41,0.000235078931056
863,292.660045565,1.00027049949,1.198,0.02392,1.42123954763e+41,0.00023507927477
864,292.662540509,1.00027050199,1.198,0.02392,1.42124143221e+41,0.000235079585608
865,292.665035452,1.00027050448,1.198,0.02392,1.42124331678e+41,0.000235079896446
866,292.667530396,1.00027050698,1.198,0.02392,1.42124520136e+41,0.000235080207284
867,292.670025339,1.00027050947,1.198,0.02392,1.42124708594e+41,0.000235080518121
868,292.672520283,1.00027051197,1.198,0.02392,1.42124897051e+41,0.000235080828959
869,292.675015226,1.00027051446,1.198,0.02392,1.42125085509e+41,0.000235081139797
870,292.67751017,1.00027051696,1.198,0.02392,1.42125273967e+41,0.000235081450634
871,292.680005113,1.00027051945,1.198,0.02275,1.42125462424e+41,0.000235081761472
872,292.682319261,1.00027052177,1.198,0.02275,1.42125632868e+41,0.000235082042577
873,292.684633408,1.00027052408,1.198,0.02275,1.42125803311e+41,0.000235082323682
874,292.686947556,1.00027052639,1.198,0.02275,1.42125973755e+41,0.000235082604787
875,292.689261703,1.00027052871,1.198,0.02275,1.42126144198e+41,0.000235082885893
876,292.691575851,1.00027053102,1.198,0.02275,1.42126314641e+41,0.000235083166998
877,292.693889998,1.00027053334,1.198,0.02275,1.42126485085e+41,0.000235083448103
878,292.696204146,1.00027053565,1.198,0.02275,1.42126655528e+41,0.000235083729208
879,292.698518294,1.00027053797,1.198,0.02275,1.42126825972e+41,0.000235084010313
880,292.700832441,1.00027054028,1.198,0.02163,1.42126996415e+41,0.000235084291418
881,292.702977819,1.00027054243,1.198,0.02163,1.42127150566e+41,0.000235084545635
882,292.705123196,1.00027054457,1.198,0.02163,1.42127304717e+41,0.000235084799851
883,292.707268574,1.00027054672,1.198,0.02163,1.42127458869e+41,0.000235085054067
884,292.709413951,1.00027054886,1.198,0.02163,1.4212761302e+41,0.000235085308283
885,292.711559329,1.00027055101,1.198,0.02163,1.42127767171e+41,0.000235085562499
886,292.713704706,1.00027055316,1.198,0.02163,1.42127921322e+41,0.000235085816716
887,292.715850084,1.0002705553,1.198,0.02163,1.42128075473e+41,0.000235086070932
888,292.717995461,1.00027055745,1.198,0.02163,1.42128229624e+41,0.000235086325148
889,292.720140839,1.00027055959,1.198,0.02057,1.42128383775e+41,0.000235086579364
890,292.72213046,1.00027056158,1.198,0.02057,1.42128523192e+41,0.000235086809263
891,292.724120081,1.00027056357,1.198,0.02057,1.42128662608e+41,0.000235087039162
892,292.726109702,1.00027056556,1.198,0.02057,1.42128802024e+41,0.00023508726906
893,292.728099323,1.00027056756,1.198,0.02057,1.4212894144e+41,0.000235087498959
894,292.730088944,1.00027056955,1.198,0.02057,1.42129080856e+41,0.000235087728858
895,292.732078566,1.00027057154,1.198,0.02057,1.42129220273e+41,0.000235087958757
896,292.734068187,1.00027057353,1.198,0.02057,1.42129359689e+41,0.000235088188656
897,292.736057808,1.00027057552,1.198,0.02057,1.42129499105e+41,0.000235088418555
898,292.738047429,1.00027057751,1.198,0.02057,1.42129638521e+41,0.000235088648453
899,292.74003705,1.0002705795,1.198,0.02057,1.42129777937e+41,0.000235088878352
900,292.742026671,1.00027058149,1.198,0.02057,1.42129917353e+41,0.000235089108251
901,292.744016292,1.00027058348,1.198,0.02057,1.4213005677e+41,0.00023508933815
902,292.746005913,1.00027058547,1.198,0.02057,1.42130196186e+41,0.000235089568049
903,292.747995535,1.00027058746,1.198,0.02057,1.42130335602e+41,0.000235089797947
904,292.749985156,1.00027058945,1.198,0.02057,1.42130475018e+41,0.000235090027846
905,292.751974777,1.00027059144,1.1979,0.01927,1.42130614434e+41,0.000235090257745
906,292.753778839,1.00027059324,1.1979,0.01927,1.4213073678e+41,0.000235090459474
907,292.7555829,1.00027059505,1.1979,0.01927,1.42130859126e+41,0.000235090661204
908,292.757386962,1.00027059685,1.1979,0.01927,1.42130981472e+41,0.000235090862933
909,292.759191024,1.00027059866,1.1979,0.01927,1.42131103818e+41,0.000235091064662
910,292.760995086,1.00027060046,1.1979,0.01927,1.42131226164e+41,0.000235091266392
911,292.762799147,1.00027060227,1.1979,0.01927,1.4213134851e+41,0.000235091468121
912,292.764603209,1.00027060407,1.1979,0.01927,1.42131470856e+41,0.00023509166985
913,292.766407271,1.00027060588,1.1979,0.01927,1.42131593202e+41,0.00023509187158
914,292.768211332,1.00027060768,1.1979,0.01927,1.42131715548e+41,0.000235092073309
915,292.770015394,1.00027060949,1.1979,0.01927,1.42131837894e+41,0.000235092275038
916,292.771819456,1.00027061129,1.1979,0.01927,1.4213196024e+41,0.000235092476768
917,292.773623518,1.00027061309,1.1979,0.01927,1.42132082586e+41,0.000235092678497
918,292.775427579,1.0002706149,1.1979,0.01927,1.42132204932e+41,0.000235092880226
919,292.777231641,1.0002706167,1.1979,0.01927,1.42132327278e+41,0.000235093081956
920,292.779035703,1.00027061851,1.1979,0.01927,1.42132449623e+41,0.000235093283685
921,292.780839765,1.00027062031,1.1979,0.01927,1.42132571969e+41,0.000235093485414
922,292.782643826,1.00027062212,1.1979,0.01927,1.42132694315e+41,0.000235093687144
923,292.784447888,1.00027062392,1.1979,0.01927,1.42132816661e+41,0.000235093888873
924,292.78625195,1.00027062573,1.1979,0.01927,1.42132939007e+41,0.000235094090602
925,292.788056012,1.00027062753,1.1979,0.01927,1.42133061353e+41,0.000235094292332
926,292.789860073,1.00027062934,1.1979,0.01927,1.42133183699e+41,0.000235094494061
927,292.791664135,1.00027063114,1.1979,0.01927,1.42133306045e+41,0.00023509469579
928,292.793468197,1.00027063295,1.1979,0.01927,1.42133428391e+41,0.00023509489752
929,292.795272259,1.00027063475,1.1979,0.01927,1.42133550737e+41,0.000235095099249
930,292.79707632,1.00027063655,1.1979,0.01927,1.42133673083e+41,0.000235095300978
931,292.798880382,1.00027063836,1.1979,0.01927,1.42133795429e+41,0.000235095502708
932,292.800684444,1.00027064016,1.1979,0.01743,1.42133917775e+41,0.000235095704437
933,292.802236384,1.00027064172,1.1979,0.01743,1.42134017849e+41,0.000235095869417
934,292.803788324,1.00027064327,1.1979,0.01743,1.42134117923e+41,0.000235096034397
935,292.805340264,1.00027064482,1.1979,0.01743,1.42134217998e+41,0.000235096199377
936,292.806892204,1.00027064637,1.1979,0.01743,1.42134318072e+41,0.000235096364357
937,292.808444143,1.00027064792,1.1979,0.01743,1.42134418146e+41,0.000235096529337
938,292.809996083,1.00027064948,1.1979,0.01743,1.4213451822e+41,0.000235096694317
939,292.811548023,1.00027065103,1.1979,0.01743,1.42134618295e+41,0.000235096859297
940,292.813099963,1.00027065258,1.1979,0.01743,1.42134718369e+41,0.000235097024277
941,292.814651903,1.00027065413,1.1979,0.01743,1.42134818443e+41,0.000235097189257
942,292.816203843,1.00027065569,1.1979,0.01743,1.42134918518e+41,0.000235097354237
943,292.817755783,1.00027065724,1.1979,0.01743,1.42135018592e+41,0.000235097519217
944,292.819307723,1.00027065879,1.1979,0.01743,1.42135118666e+41,0.000235097684197
945,292.820859663,1.00027066034,1.1979,0.01743,1.4213521874e+41,0.000235097849177
946,292.822411603,1.00027066189,1.1979,0.01743,1.42135318815e+41,0.000235098014157
947,292.823963543,1.00027066345,1.1979,0.01743,1.42135418889e+41,0.000235098179137
948,292.825515483,1.000270665,1.1979,0.01743,1.42135518963e+41,0.000235098344117
949,292.827067423,1.00027066655,1.1979,0.01743,1.42135619038e+41,0.000235098509097
950,292.828619362,1.0002706681,1.1979,0.01743,1.42135719112e+41,0.000235098674077
951,292.830171302,1.00027066965,1.1979,0.01743,1.42135819186e+41,0.000235098839057
952,292.831723242,1.00027067121,1.1979,0.01743,1.4213591926e+41,0.000235099004037
953,292.833275182,1.00027067276,1.1979,0.01743,1.42136019335e+41,0.000235099169017
954,292.834827122,1.00027067431,1.1979,0.01743,1.42136119409e+41,0.000235099333997
955,292.836379062,1.00027067586,1.1979,0.01743,1.42136219483e+41,0.000235099498977
956,292.837931002,1.00027067742,1.1979,0.01743,1.42136319558e+41,0.000235099663957
957,292.839482942,1.00027067897,1.1979,0.01743,1.42136419632e+41,0.000235099828937
958,292.841034882,1.00027068052,1.1979,0.01743,1.42136519706e+41,0.000235099993917
959,292.842586822,1.00027068207,1.1979,0.01743,1.4213661978e+41,0.000235100158897
960,292.844138762,1.00027068362,1.1979,0.01743,1.42136719855e+41,0.000235100323877
961,292.845690702,1.00027068518,1.1979,0.01743,1.42136819929e+41,0.000235100488857
962,292.847242642,1.00027068673,1.1979,0.01743,1.42136920003e+41,0.000235100653837
963,292.848794581,1.00027068828,1.1979,0.01743,1.42137020078e+41,0.000235100818817
964,292.850346521,1.00027068983,1.1978,0.01577,1.42137120152e+41,0.000235100983797
965,292.851682152,1.00027069117,1.1978,0.01577,1.42137202009e+41,0.000235101118721
966,292.853017782,1.0002706925,1.1978,0.01577,1.42137283866e+41,0.000235101253646
967,292.854353412,1.00027069384,1.1978,0.01577,1.42137365723e+41,0.00023510138857
968,292.855689042,1.00027069517,1.1978,0.01577,1.4213744758e+41,0.000235101523494
969,292.857024673,1.00027069651,1.1978,0.01577,1.42137529436e+41,0.000235101658418
970,292.858360303,1.00027069784,1.1978,0.01577,1.42137611293e+41,0.000235101793342
971,292.859695933,1.00027069918,1.1978,0.01577,1.4213769315e+41,0.000235101928267
